county,office,district,party,candidate,votes
Harrison,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,3878
Harrison,Governor/Lieutenant Governor,,D,Nan Whaley,1072
Harrison,Governor/Lieutenant Governor,,R,Mike DeWine,4079
Harrison,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,D,Gene Donofrio,1355
Harrison,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,R,Mark A. Hanni,3738
Harrison,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1270
Harrison,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,3875
Harrison,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1275
Harrison,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,3844
Harrison,Secretary of State,,,Terpsehore Tore Maras,58
Harrison,Secretary of State,,D,Chelsea Clark,1157
Harrison,Secretary of State,,R,Frank LaRose,3977
Harrison,Treasurer of State,,D,Scott Schertzer,1219
Harrison,Treasurer of State,,R,Robert Sprague,3940
Harrison,U.S. House,6,D,Louis G. Lyras,1129
Harrison,U.S. House,6,R,Bill Johnson,4065
Harrison,U.S. Senate,,D,Tim Ryan,1451
Harrison,U.S. Senate,,R,JD Vance,3721
Henry,Attorney General,,D,Jeffrey A. Crossman,2303
Henry,Attorney General,,R,Dave Yost,8093
Henry,Auditor of State,,D,Taylor Sappington,2362
Henry,Auditor of State,,R,Keith Faber,7922
Henry,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2632
Henry,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,7715
Henry,Governor/Lieutenant Governor,,D,Nan Whaley,1949
Henry,Governor/Lieutenant Governor,,R,Mike DeWine,8437
Henry,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,8400
Henry,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,8184
Henry,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2522
Henry,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,7769
Henry,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2612
Henry,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,7684
Henry,Secretary of State,,,Terpsehore Tore Maras,107
Henry,Secretary of State,,D,Chelsea Clark,2230
Henry,Secretary of State,,R,Frank LaRose,8043
Henry,Treasurer of State,,D,Scott Schertzer,2416
Henry,Treasurer of State,,R,Robert Sprague,7854
Henry,U.S. House,5,D,Craig Swartz,2219
Henry,U.S. House,5,R,Bob Latta,8239
Henry,U.S. Senate,,D,Tim Ryan,3190
Henry,U.S. Senate,,R,JD Vance,7102
Highland,Attorney General,,D,Jeffrey A. Crossman,2247
Highland,Attorney General,,R,Dave Yost,10934
Highland,Auditor of State,,D,Taylor Sappington,2331
Highland,Auditor of State,,R,Keith Faber,10701
Highland,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2548
Highland,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,10614
Highland,Governor/Lieutenant Governor,,D,Nan Whaley,2114
Highland,Governor/Lieutenant Governor,,R,Mike DeWine,10880
Highland,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,10849
Highland,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2473
Highland,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,10629
Highland,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2574
Highland,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,10454
Highland,Secretary of State,,,Terpsehore Tore Maras,145
Highland,Secretary of State,,D,Chelsea Clark,2245
Highland,Secretary of State,,R,Frank LaRose,10787
Highland,Treasurer of State,,D,Scott Schertzer,2355
Highland,Treasurer of State,,R,Robert Sprague,10714
Highland,U.S. House,2,D,Samantha Meadows,2255
Highland,U.S. House,2,R,Brad Wenstrup,10888
Highland,U.S. Senate,,D,Tim Ryan,2925
Highland,U.S. Senate,,R,JD Vance,10185
Hocking,Attorney General,,D,Jeffrey A. Crossman,2459
Hocking,Attorney General,,R,Dave Yost,7069
Hocking,Auditor of State,,D,Taylor Sappington,2741
Hocking,Auditor of State,,R,Keith Faber,6657
Hocking,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2852
Hocking,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,6623
Hocking,Governor/Lieutenant Governor,,D,Nan Whaley,2405
Hocking,Governor/Lieutenant Governor,,R,Mike DeWine,7046
Hocking,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,7175
Hocking,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2728
Hocking,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,6689
Hocking,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2843
Hocking,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,6536
Hocking,Secretary of State,,,Terpsehore Tore Maras,93
Hocking,Secretary of State,,D,Chelsea Clark,2475
Hocking,Secretary of State,,R,Frank LaRose,6944
Hocking,Treasurer of State,,D,Scott Schertzer,2666
Hocking,Treasurer of State,,R,Robert Sprague,6726
Hocking,U.S. House,2,D,Samantha Meadows,2830
Hocking,U.S. House,2,R,Brad Wenstrup,6505
Hocking,U.S. Senate,,D,Tim Ryan,3139
Hocking,U.S. Senate,,R,JD Vance,6353
Holmes,Attorney General,,D,Jeffrey A. Crossman,1134
Holmes,Attorney General,,R,Dave Yost,7505
Holmes,Auditor of State,,D,Taylor Sappington,1210
Holmes,Auditor of State,,R,Keith Faber,7288
Holmes,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1341
Holmes,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,7234
Holmes,Governor/Lieutenant Governor,,D,Nan Whaley,1115
Holmes,Governor/Lieutenant Governor,,R,Mike DeWine,7262
Holmes,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,1334
Holmes,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,7102
Holmes,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,1274
Holmes,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,7136
Holmes,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1301
Holmes,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,7264
Holmes,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1365
Holmes,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,7083
Holmes,Secretary of State,,,Terpsehore Tore Maras,102
Holmes,Secretary of State,,D,Chelsea Clark,1140
Holmes,Secretary of State,,R,Frank LaRose,7369
Holmes,Treasurer of State,,D,Scott Schertzer,1216
Holmes,Treasurer of State,,R,Robert Sprague,7312
Holmes,U.S. House,12,D,Amy Rippel-Elton,931
Holmes,U.S. House,12,R,Troy Balderson,5620
Holmes,U.S. House,7,D,Matthew Diemer,340
Holmes,U.S. House,7,R,Max Miller,1624
Holmes,U.S. Senate,,D,Tim Ryan,1564
Holmes,U.S. Senate,,R,JD Vance,7056
Huron,Attorney General,,D,Jeffrey A. Crossman,4641
Huron,Attorney General,,R,Dave Yost,13889
Huron,Auditor of State,,D,Taylor Sappington,4863
Huron,Auditor of State,,R,Keith Faber,13416
Huron,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,5228
Huron,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,13123
Huron,Governor/Lieutenant Governor,,D,Nan Whaley,4464
Huron,Governor/Lieutenant Governor,,R,Mike DeWine,13904
Huron,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,14256
Huron,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,5246
Huron,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,12837
Huron,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,5171
Huron,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,13180
Huron,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,5367
Huron,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,12880
Huron,Secretary of State,,,Terpsehore Tore Maras,218
Huron,Secretary of State,,D,Chelsea Clark,4694
Huron,Secretary of State,,R,Frank LaRose,13543
Huron,Treasurer of State,,D,Scott Schertzer,4894
Huron,Treasurer of State,,R,Robert Sprague,13373
Huron,U.S. House,5,D,Craig Swartz,4956
Huron,U.S. House,5,R,Bob Latta,13429
Huron,U.S. Senate,,D,Tim Ryan,5998
Huron,U.S. Senate,,R,JD Vance,12398
Jackson,Attorney General,,D,Jeffrey A. Crossman,1864
Jackson,Attorney General,,R,Dave Yost,7044
Jackson,Auditor of State,,D,Taylor Sappington,1946
Jackson,Auditor of State,,R,Keith Faber,6818
Jackson,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2079
Jackson,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,6765
Jackson,Governor/Lieutenant Governor,,D,Nan Whaley,1749
Jackson,Governor/Lieutenant Governor,,R,Mike DeWine,7033
Jackson,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,7064
Jackson,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2050
Jackson,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,6775
Jackson,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2078
Jackson,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,6748
Jackson,Secretary of State,,,Terpsehore Tore Maras,100
Jackson,Secretary of State,,D,Chelsea Clark,1888
Jackson,Secretary of State,,R,Frank LaRose,6900
Jackson,Treasurer of State,,D,Scott Schertzer,1931
Jackson,Treasurer of State,,R,Robert Sprague,6919
Jackson,U.S. House,2,D,Samantha Meadows,2045
Jackson,U.S. House,2,R,Brad Wenstrup,6750
Jackson,U.S. Senate,,D,Tim Ryan,2285
Jackson,U.S. Senate,,R,JD Vance,6599
Jefferson,Attorney General,,D,Jeffrey A. Crossman,6465
Jefferson,Attorney General,,R,Dave Yost,16332
Jefferson,Auditor of State,,D,Taylor Sappington,6807
Jefferson,Auditor of State,,R,Keith Faber,15721
Jefferson,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,7327
Jefferson,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,15367
Jefferson,Governor/Lieutenant Governor,,D,Nan Whaley,5855
Jefferson,Governor/Lieutenant Governor,,R,Mike DeWine,16929
Jefferson,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,D,Gene Donofrio,7637
Jefferson,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,R,Mark A. Hanni,14982
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6951
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,15645
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,6907
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,15799
Jefferson,Secretary of State,,,Terpsehore Tore Maras,238
Jefferson,Secretary of State,,D,Chelsea Clark,6611
Jefferson,Secretary of State,,R,Frank LaRose,15792
Jefferson,Treasurer of State,,D,Scott Schertzer,6811
Jefferson,Treasurer of State,,R,Robert Sprague,15725
Jefferson,U.S. House,6,D,Louis G. Lyras,6325
Jefferson,U.S. House,6,R,Bill Johnson,16534
Jefferson,U.S. Senate,,D,Tim Ryan,7914
Jefferson,U.S. Senate,,R,JD Vance,14970
Knox,Attorney General,,D,Jeffrey A. Crossman,5604
Knox,Attorney General,,R,Dave Yost,17557
Knox,Auditor of State,,D,Taylor Sappington,5890
Knox,Auditor of State,,R,Keith Faber,17005
Knox,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,6286
Knox,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,16699
Knox,Governor/Lieutenant Governor,,D,Nan Whaley,5525
Knox,Governor/Lieutenant Governor,,R,Mike DeWine,17349
Knox,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,6243
Knox,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,16543
Knox,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,6005
Knox,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,16777
Knox,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6114
Knox,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,16857
Knox,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,6363
Knox,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,16483
Knox,Secretary of State,,,Terpsehore Tore Maras,252
Knox,Secretary of State,,D,Chelsea Clark,5647
Knox,Secretary of State,,R,Frank LaRose,17180
Knox,Treasurer of State,,D,Scott Schertzer,5873
Knox,Treasurer of State,,R,Robert Sprague,17041
Knox,U.S. House,12,D,Amy Rippel-Elton,5954
Knox,U.S. House,12,R,Troy Balderson,17018
Knox,U.S. Senate,,D,Tim Ryan,6969
Knox,U.S. Senate,,R,JD Vance,16104
Lake,Attorney General,,D,Jeffrey A. Crossman,34950
Lake,Attorney General,,R,Dave Yost,58926
Lake,Auditor of State,,D,Taylor Sappington,35876
Lake,Auditor of State,,R,Keith Faber,56416
Lake,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,40008
Lake,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,53210
Lake,Governor/Lieutenant Governor,,D,Nan Whaley,33098
Lake,Governor/Lieutenant Governor,,R,Mike DeWine,61121
Lake,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,D,Thomas R. Wright,35867
Lake,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,R,Eugene A. Lucci,57154
Lake,Judge of the Court of Appeals (Unexpired Term Ending 02/08/2025),11,R,John J. Eklund,65499
Lake,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,38428
Lake,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,54176
Lake,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,39294
Lake,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,53618
Lake,Secretary of State,,,Terpsehore Tore Maras,787
Lake,Secretary of State,,D,Chelsea Clark,34348
Lake,Secretary of State,,R,Frank LaRose,58299
Lake,Treasurer of State,,D,Scott Schertzer,36206
Lake,Treasurer of State,,R,Robert Sprague,55964
Lake,U.S. House,14,D,Matt Kilboy,35167
Lake,U.S. House,14,R,David P. Joyce,58260
Lake,U.S. Senate,,D,Tim Ryan,43166
Lake,U.S. Senate,,R,JD Vance,50890
Lawrence,Attorney General,,D,Jeffrey A. Crossman,4345
Lawrence,Attorney General,,R,Dave Yost,13103
Lawrence,Auditor of State,,D,Taylor Sappington,4339
Lawrence,Auditor of State,,R,Keith Faber,13036
Lawrence,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,4464
Lawrence,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,12998
Lawrence,Governor/Lieutenant Governor,,D,Nan Whaley,3815
Lawrence,Governor/Lieutenant Governor,,R,Mike DeWine,13602
Lawrence,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,14611
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,4482
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,12946
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,4416
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,12989
Lawrence,Secretary of State,,,Terpsehore Tore Maras,134
Lawrence,Secretary of State,,D,Chelsea Clark,4344
Lawrence,Secretary of State,,R,Frank LaRose,12985
Lawrence,Treasurer of State,,D,Scott Schertzer,4332
Lawrence,Treasurer of State,,R,Robert Sprague,13055
Lawrence,U.S. House,2,D,Samantha Meadows,4524
Lawrence,U.S. House,2,R,Brad Wenstrup,12921
Lawrence,U.S. Senate,,D,Tim Ryan,4793
Lawrence,U.S. Senate,,R,JD Vance,12697
Licking,Attorney General,,D,Jeffrey A. Crossman,19940
Licking,Attorney General,,R,Dave Yost,46682
Licking,Auditor of State,,D,Taylor Sappington,20987
Licking,Auditor of State,,R,Keith Faber,44799
Licking,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,22550
Licking,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,43775
Licking,Governor/Lieutenant Governor,,D,Nan Whaley,19143
Licking,Governor/Lieutenant Governor,,R,Mike DeWine,46881
Licking,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,22279
Licking,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,43135
Licking,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,20970
Licking,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,44745
Licking,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,21907
Licking,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,44206
Licking,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,22571
Licking,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,43267
Licking,Secretary of State,,,Terpsehore Tore Maras,706
Licking,Secretary of State,,D,Chelsea Clark,19928
Licking,Secretary of State,,R,Frank LaRose,45749
Licking,Treasurer of State,,D,Scott Schertzer,20959
Licking,Treasurer of State,,R,Robert Sprague,44981
Licking,U.S. House,12,D,Amy Rippel-Elton,20713
Licking,U.S. House,12,R,Troy Balderson,45570
Licking,U.S. Senate,,D,Tim Ryan,24774
Licking,U.S. Senate,,R,JD Vance,41566
Logan,Attorney General,,D,Jeffrey A. Crossman,2939
Logan,Attorney General,,R,Dave Yost,13623
Logan,Auditor of State,,D,Taylor Sappington,3058
Logan,Auditor of State,,R,Keith Faber,13402
Logan,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3362
Logan,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,13191
Logan,Governor/Lieutenant Governor,,D,Nan Whaley,2777
Logan,Governor/Lieutenant Governor,,R,Mike DeWine,13553
Logan,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,13779
Logan,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,13491
Logan,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3331
Logan,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,13148
Logan,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3384
Logan,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,13028
Logan,Secretary of State,,,Terpsehore Tore Maras,149
Logan,Secretary of State,,D,Chelsea Clark,3018
Logan,Secretary of State,,R,Frank LaRose,13354
Logan,Treasurer of State,,D,Scott Schertzer,3124
Logan,Treasurer of State,,R,Robert Sprague,13306
Logan,U.S. House,4,D,Tamie Wilson,3512
Logan,U.S. House,4,R,Jim Jordan,13002
Logan,U.S. Senate,,D,Tim Ryan,3898
Logan,U.S. Senate,,R,JD Vance,12551
Lorain,Attorney General,,D,Jeffrey A. Crossman,47655
Lorain,Attorney General,,R,Dave Yost,63582
Lorain,Auditor of State,,D,Taylor Sappington,49058
Lorain,Auditor of State,,R,Keith Faber,60409
Lorain,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,53325
Lorain,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,57169
Lorain,Governor/Lieutenant Governor,,D,Nan Whaley,44314
Lorain,Governor/Lieutenant Governor,,R,Mike DeWine,66289
Lorain,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,D,Thomas A. Teodosio,51977
Lorain,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,R,Scot Stevenson,55635
Lorain,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,D,Erica Voorhees,50112
Lorain,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,R,Donna J. Carr,57361
Lorain,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,D,Amber Crowe,50698
Lorain,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,R,Jill Flagg Lanzinger,56057
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,51897
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,58030
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,52933
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,57390
Lorain,Secretary of State,,,Terpsehore Tore Maras,1218
Lorain,Secretary of State,,D,Chelsea Clark,46999
Lorain,Secretary of State,,R,Frank LaRose,62549
Lorain,Treasurer of State,,D,Scott Schertzer,49126
Lorain,Treasurer of State,,R,Robert Sprague,60144
Lorain,U.S. House,5,D,Craig Swartz,51701
Lorain,U.S. House,5,R,Bob Latta,57685
Lorain,U.S. Senate,,D,Tim Ryan,57191
Lorain,U.S. Senate,,R,JD Vance,54488
Lucas,Attorney General,,D,Jeffrey A. Crossman,68281
Lucas,Attorney General,,R,Dave Yost,63485
Lucas,Auditor of State,,D,Taylor Sappington,69527
Lucas,Auditor of State,,R,Keith Faber,60599
Lucas,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,73265
Lucas,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,57943
Lucas,Governor/Lieutenant Governor,,D,Nan Whaley,60516
Lucas,Governor/Lieutenant Governor,,R,Mike DeWine,72214
Lucas,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,83247
Lucas,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,77335
Lucas,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,52554
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,72058
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,58384
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,72371
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,58511
Lucas,Secretary of State,,,Terpsehore Tore Maras,1537
Lucas,Secretary of State,,D,Chelsea Clark,67390
Lucas,Secretary of State,,R,Frank LaRose,62446
Lucas,Treasurer of State,,D,Scott Schertzer,69777
Lucas,Treasurer of State,,R,Robert Sprague,60285
Lucas,U.S. House,9,D,Marcy Kaptur,86676
Lucas,U.S. House,9,R,J.R. Majewski,44972
Lucas,U.S. Senate,,D,Tim Ryan,78727
Lucas,U.S. Senate,,R,JD Vance,53009
Madison,Attorney General,,D,Jeffrey A. Crossman,3231
Madison,Attorney General,,R,Dave Yost,10960
Madison,Auditor of State,,D,Taylor Sappington,3430
Madison,Auditor of State,,R,Keith Faber,10562
Madison,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3875
Madison,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,10233
Madison,Governor/Lieutenant Governor,,D,Nan Whaley,3244
Madison,Governor/Lieutenant Governor,,R,Mike DeWine,10783
Madison,Judge of the Court of Appeals (Term Commencing 02/09/2023),12,R,Robin N. Piper,10635
Madison,Judge of the Court of Appeals (Term Commencing 02/10/2023),12,R,Mike Powell,10716
Madison,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3717
Madison,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,10356
Madison,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3874
Madison,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,10113
Madison,Secretary of State,,,Terpsehore Tore Maras,135
Madison,Secretary of State,,D,Chelsea Clark,3246
Madison,Secretary of State,,R,Frank LaRose,10766
Madison,Treasurer of State,,D,Scott Schertzer,3470
Madison,Treasurer of State,,R,Robert Sprague,10520
Madison,U.S. House,15,D,Gary Josephson,3661
Madison,U.S. House,15,R,Mike Carey,10376
Madison,U.S. Senate,,D,Tim Ryan,4350
Madison,U.S. Senate,,R,JD Vance,9763
Mahoning,Attorney General,,D,Jeffrey A. Crossman,33740
Mahoning,Attorney General,,R,Dave Yost,51061
Mahoning,Auditor of State,,D,Taylor Sappington,36225
Mahoning,Auditor of State,,R,Keith Faber,46977
Mahoning,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,39141
Mahoning,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,45483
Mahoning,Governor/Lieutenant Governor,,D,Nan Whaley,29444
Mahoning,Governor/Lieutenant Governor,,R,Mike DeWine,55676
Mahoning,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,D,Gene Donofrio,47386
Mahoning,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,R,Mark A. Hanni,37246
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,38207
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,45779
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,37563
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,46776
Mahoning,Secretary of State,,,Terpsehore Tore Maras,823
Mahoning,Secretary of State,,D,Chelsea Clark,34270
Mahoning,Secretary of State,,R,Frank LaRose,49808
Mahoning,Treasurer of State,,D,Scott Schertzer,36596
Mahoning,Treasurer of State,,R,Robert Sprague,47182
Mahoning,U.S. House,6,D,Louis G. Lyras,37447
Mahoning,U.S. House,6,R,Bill Johnson,47701
Mahoning,U.S. Senate,,D,Tim Ryan,41421
Mahoning,U.S. Senate,,R,JD Vance,44397
Marion,Attorney General,,D,Jeffrey A. Crossman,4946
Marion,Attorney General,,R,Dave Yost,14316
Marion,Auditor of State,,D,Taylor Sappington,5442
Marion,Auditor of State,,R,Keith Faber,13645
Marion,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,5760
Marion,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,13434
Marion,Governor/Lieutenant Governor,,D,Nan Whaley,4818
