county,office,district,party,candidate,votes
Preble,State Senate,8,R,Patricia M. Clancy,13621
Preble,U.S. House,8,D,Jeff Hardenbrook,5818
Preble,U.S. House,8,R,John A. Boehner,14206
Preble,U.S. Senate,,D,Eric D. Fingerhut,5383
Preble,U.S. Senate,,R,George V. Voinovich,15169
Putnam,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,4846
Putnam,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,9397
Putnam,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,12106
Putnam,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,9592
Putnam,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,4566
Putnam,President/Vice President,,,Michael Anthony Peroutka,40
Putnam,President/Vice President,,,Michael Badnarik,46
Putnam,President/Vice President,,D,John F. Kerry,4392
Putnam,President/Vice President,,R,George W. Bush,14370
Putnam,State Board Of Education,5,,Colleen D. Grady,3107
Putnam,State Board Of Education,5,,Ed Lepisto,3354
Putnam,State Board Of Education,5,,Robin C. Hovis,4746
Putnam,State House,5,R,Tim Schaffer,11322
Putnam,U.S. House,5,D,Robin Weirauch,4236
Putnam,U.S. House,5,R,Paul E. Gillmor,13847
Putnam,U.S. Senate,,D,Eric D. Fingerhut,3794
Putnam,U.S. Senate,,R,George V. Voinovich,14671
Richland,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,20271
Richland,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,29124
Richland,Judge Of Court Of Appeals (Term Commencing 02/09),4,,Matthew W. Mcfarland,34640
Richland,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,40455
Richland,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,29236
Richland,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,18441
Richland,President/Vice President,,,Michael Anthony Peroutka,199
Richland,President/Vice President,,,Michael Badnarik,131
Richland,President/Vice President,,D,John F. Kerry,24638
Richland,President/Vice President,,R,George W. Bush,36873
Richland,State House,4,R,John R. Willamowski,6119
Richland,U.S. House,4,D,Ben Konop,27750
Richland,U.S. House,4,R,Michael G. Oxley,31253
Richland,U.S. Senate,,D,Eric D. Fingerhut,19469
Richland,U.S. Senate,,R,George V. Voinovich,40658
Ross,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,10220
Ross,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,13617
Ross,Judge Of Court Of Appeals (Term Commencing 02/09),7,,Gene Donofrio,1310
Ross,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,17891
Ross,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,13056
Ross,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,10203
Ross,President/Vice President,,,Michael Anthony Peroutka,78
Ross,President/Vice President,,,Michael Badnarik,384
Ross,President/Vice President,,D,John F. Kerry,13978
Ross,President/Vice President,,R,George W. Bush,17231
Ross,State House,18,D,Bobby Bland,10537
Ross,State House,18,R,Thomas F. Patton,14235
Ross,State House,7,D,Kenny Yuko,1612
Ross,State House,7,R,Beverly Valencic,2302
Ross,U.S. House,18,D,Brian R. Thomas,9969
Ross,U.S. House,18,R,Bob Ney,15024
Ross,U.S. House,7,D,Kara Anastasio,1275
Ross,U.S. House,7,R,Dave Hobson,2588
Ross,U.S. Senate,,D,Eric D. Fingerhut,10006
Ross,U.S. Senate,,R,George V. Voinovich,20634
Sandusky,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,9360
Sandusky,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,15043
Sandusky,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,11452
Sandusky,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,19455
Sandusky,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,15751
Sandusky,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,7567
Sandusky,President/Vice President,,,Michael Anthony Peroutka,48
Sandusky,President/Vice President,,,Michael Badnarik,53
Sandusky,President/Vice President,,D,John F. Kerry,12686
Sandusky,President/Vice President,,R,George W. Bush,16224
Sandusky,State Board Of Education,5,,Colleen D. Grady,4005
Sandusky,State Board Of Education,5,,Ed Lepisto,10418
Sandusky,State Board Of Education,5,,Robin C. Hovis,6306
Sandusky,State House,5,R,Tim Schaffer,16104
Sandusky,U.S. House,5,D,Robin Weirauch,9566
Sandusky,U.S. House,5,R,Paul E. Gillmor,18713
Sandusky,U.S. Senate,,D,Eric D. Fingerhut,8327
Sandusky,U.S. Senate,,R,George V. Voinovich,20407
Scioto,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,12400
Scioto,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,15722
Scioto,Judge Of Court Of Appeals (Term Commencing 02/09),2,,Jeff Patzer,5548
Scioto,Judge Of Court Of Appeals (Term Commencing 02/09),2,,Mary E. Donovan,10708
Scioto,Judge Of Court Of Appeals (Term Commencing 02/09),6,,Robert Christiansen,8962
Scioto,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,4043
Scioto,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,22648
Scioto,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,13217
Scioto,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,13317
Scioto,President/Vice President,,,Michael Anthony Peroutka,50
Scioto,President/Vice President,,,Michael Badnarik,67
Scioto,President/Vice President,,D,John F. Kerry,16827
Scioto,President/Vice President,,R,George W. Bush,18259
Scioto,State Board Of Education,6,,Michael H. Cochran,9466
Scioto,State House,2,D,Cathy Burner,14466
Scioto,State House,2,R,Jon Peterson,4543
Scioto,State House,6,D,Scott R. Mccarty,9982
Scioto,State House,6,R,Robert E. Latta,4616
Scioto,State Senate,2,D,Nathan Nickens,9222
Scioto,State Senate,2,R,Randy Gardner,8607
Scioto,State Senate,6,D,Jason A. Stanton,6305
Scioto,State Senate,6,R,Jeff Jacobson,7469
Scioto,U.S. House,2,D,Charles W. Sanders,8004
Scioto,U.S. House,2,R,Rob Portman,10099
Scioto,U.S. House,6,D,Ted Strickland,11966
Scioto,U.S. Senate,,D,Eric D. Fingerhut,13183
Scioto,U.S. Senate,,R,George V. Voinovich,20998
Seneca,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,8297
Seneca,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,13992
Seneca,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,16391
Seneca,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,19068
Seneca,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,14461
Seneca,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,7142
Seneca,President/Vice President,,,Michael Anthony Peroutka,71
Seneca,President/Vice President,,,Michael Badnarik,76
Seneca,President/Vice President,,D,John F. Kerry,10957
Seneca,President/Vice President,,R,George W. Bush,15886
Seneca,State Board Of Education,5,,Colleen D. Grady,3347
Seneca,State Board Of Education,5,,Ed Lepisto,7077
Seneca,State Board Of Education,5,,Robin C. Hovis,5412
Seneca,State House,5,R,Tim Schaffer,16164
Seneca,U.S. House,5,D,Robin Weirauch,8062
Seneca,U.S. House,5,R,Paul E. Gillmor,17888
Seneca,U.S. Senate,,D,Eric D. Fingerhut,7439
Seneca,U.S. Senate,,R,George V. Voinovich,18913
Shelby,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,8043
Shelby,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,10006
Shelby,Judge Of Court Of Appeals (Term Commencing 02/09),4,,Matthew W. Mcfarland,13827
Shelby,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,14331
Shelby,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,11699
Shelby,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5981
Shelby,President/Vice President,,,Michael Anthony Peroutka,59
Shelby,President/Vice President,,,Michael Badnarik,56
Shelby,President/Vice President,,D,John F. Kerry,6535
Shelby,President/Vice President,,R,George W. Bush,16204
Shelby,State Senate,4,R,Gary Cates,16914
Shelby,U.S. House,4,D,Ben Konop,6678
Shelby,U.S. House,4,R,Michael G. Oxley,15077
Shelby,U.S. Senate,,D,Eric D. Fingerhut,5111
Shelby,U.S. Senate,,R,George V. Voinovich,17060
Stark,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,67183
Stark,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,94259
Stark,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,138675
Stark,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,96677
Stark,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,58616
Stark,President/Vice President,,,Michael Anthony Peroutka,420
Stark,President/Vice President,,,Michael Badnarik,484
Stark,President/Vice President,,D,John F. Kerry,95338
Stark,President/Vice President,,R,George W. Bush,92211
Stark,State House,16,D,Kevin Kennedy,64546
Stark,State House,16,R,Sally Conway Kilbane,104909
Stark,U.S. House,16,D,Jeff Seemann,65020
Stark,U.S. House,16,R,Ralph Regula,119375
Stark,U.S. Senate,,D,Eric D. Fingerhut,66949
Stark,U.S. Senate,,R,George V. Voinovich,118558
Summit,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,103787
Summit,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,111262
Summit,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,153513
Summit,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,121364
Summit,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,82794
Summit,President/Vice President,,,Michael Anthony Peroutka,504
Summit,President/Vice President,,,Michael Badnarik,663
Summit,President/Vice President,,D,John F. Kerry,156587
Summit,President/Vice President,,R,George W. Bush,118558
Summit,State House,13,D,Michael J. Skindell,81741
Summit,State House,14,D,Dale Miller,29697
Summit,State House,17,D,David Pomerantz,35599
Summit,State House,17,R,James Peter Trakas,18882
Summit,U.S. House,13,D,Sherrod Brown,90488
Summit,U.S. House,13,R,Robert Lucas,40325
Summit,U.S. House,14,D,Capri S. Cafaro,26719
Summit,U.S. House,14,R,Steven C. Latourette,42311
Summit,U.S. House,17,D,Tim Ryan,37685
Summit,U.S. House,17,R,Frank V. Cusimano,15889
Summit,U.S. Senate,,D,Eric D. Fingerhut,116522
Summit,U.S. Senate,,R,George V. Voinovich,153906
Trumbull,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,43614
Trumbull,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,44797
Trumbull,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,70684
Trumbull,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,51038
Trumbull,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,33000
Trumbull,President/Vice President,,,Michael Anthony Peroutka,223
Trumbull,President/Vice President,,,Michael Badnarik,269
Trumbull,President/Vice President,,D,John F. Kerry,66673
Trumbull,President/Vice President,,R,George W. Bush,40977
Trumbull,State House,14,D,Dale Miller,2027
Trumbull,State House,17,D,David Pomerantz,57952
Trumbull,State House,17,R,James Peter Trakas,40580
Trumbull,State Senate,14,D,Paul Schwietering,2531
Trumbull,State Senate,14,R,Tom Niehaus,1929
Trumbull,U.S. House,14,D,Capri S. Cafaro,1821
Trumbull,U.S. House,14,R,Steven C. Latourette,2797
Trumbull,U.S. House,17,D,Tim Ryan,79179
Trumbull,U.S. House,17,R,Frank V. Cusimano,20607
Trumbull,U.S. Senate,,D,Eric D. Fingerhut,49856
Trumbull,U.S. Senate,,R,George V. Voinovich,54638
Tuscarawas,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,15089
Tuscarawas,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,20456
Tuscarawas,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,28682
Tuscarawas,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,20983
Tuscarawas,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,13386
Tuscarawas,President/Vice President,,,Michael Anthony Peroutka,109
Tuscarawas,President/Vice President,,,Michael Badnarik,116
Tuscarawas,President/Vice President,,D,John F. Kerry,18854
Tuscarawas,President/Vice President,,R,George W. Bush,23825
Tuscarawas,State House,18,D,Bobby Bland,22912
Tuscarawas,State House,18,R,Thomas F. Patton,17687
Tuscarawas,State Senate,18,D,John Hawkins,20393
Tuscarawas,State Senate,18,R,Timothy J. Grendell,11964
Tuscarawas,U.S. House,18,D,Brian R. Thomas,13342
Tuscarawas,U.S. House,18,R,Bob Ney,27478
Tuscarawas,U.S. Senate,,D,Eric D. Fingerhut,14197
Tuscarawas,U.S. Senate,,R,George V. Voinovich,27307
Union,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,6625
Union,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,11348
Union,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,13986
Union,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,10585
Union,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5978
Union,President/Vice President,,,Michael Anthony Peroutka,38
Union,President/Vice President,,,Michael Badnarik,58
Union,President/Vice President,,D,John F. Kerry,6665
Union,President/Vice President,,R,George W. Bush,15870
Union,State House,15,D,Timothy J. Degeeter,5496
Union,U.S. House,15,D,Mark P. Brown,5404
Union,U.S. House,15,R,Deborah Pryce,15716
Union,U.S. Senate,,D,Eric D. Fingerhut,4534
Union,U.S. Senate,,R,George V. Voinovich,17505
Vanwert,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,4587
Vanwert,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,7670
Vanwert,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,9919
Vanwert,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,10372
Vanwert,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,7026
Vanwert,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,4788
Vanwert,President/Vice President,,,Michael Anthony Peroutka,28
Vanwert,President/Vice President,,,Michael Badnarik,26
Vanwert,President/Vice President,,D,John F. Kerry,4095
Vanwert,President/Vice President,,R,George W. Bush,10678
Vanwert,State Board Of Education,5,,Colleen D. Grady,2338
Vanwert,State Board Of Education,5,,Ed Lepisto,3347
Vanwert,State Board Of Education,5,,Robin C. Hovis,4187
Vanwert,State House,5,R,Tim Schaffer,10362
Vanwert,U.S. House,5,D,Robin Weirauch,3603
Vanwert,U.S. House,5,R,Paul E. Gillmor,10540
Vanwert,U.S. Senate,,D,Eric D. Fingerhut,3721
Vanwert,U.S. Senate,,R,George V. Voinovich,10697
Vinton,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,2132
Vinton,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,2293
Vinton,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,3314
Vinton,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,2096
Vinton,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,2133
Vinton,President/Vice President,,,Michael Anthony Peroutka,9
Vinton,President/Vice President,,,Michael Badnarik,19
Vinton,President/Vice President,,D,John F. Kerry,2651
Vinton,President/Vice President,,R,George W. Bush,3249
Vinton,State House,18,D,Bobby Bland,1980
Vinton,State House,18,R,Thomas F. Patton,3485
Vinton,U.S. House,18,D,Brian R. Thomas,2218
Vinton,U.S. House,18,R,Bob Ney,3090
Vinton,U.S. Senate,,D,Eric D. Fingerhut,1936
Vinton,U.S. Senate,,R,George V. Voinovich,3740
Warren,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,28470
Warren,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,44961
Warren,Judge Of Court Of Appeals (Term Commencing 02/09),2,,Mary E. Donovan,26023
Warren,Judge Of Court Of Appeals (Term Commencing 02/09),3,,Richard Rogers,28490
Warren,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,58930
Warren,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,50197
Warren,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,20599
Warren,President/Vice President,,,Michael Anthony Peroutka,144
Warren,President/Vice President,,,Michael Badnarik,193
Warren,President/Vice President,,D,John F. Kerry,26044
Warren,President/Vice President,,R,George W. Bush,68037
Warren,State House,2,D,Cathy Burner,6221
Warren,State House,2,R,Jon Peterson,31320
Warren,State House,3,D,Joan E. Bradley,1185
Warren,State House,3,R,Jim Carmichael,37113
Warren,U.S. House,2,D,Charles W. Sanders,9107
Warren,U.S. House,2,R,Rob Portman,32949
Warren,U.S. House,3,D,Jane Mitakides,12516
Warren,U.S. House,3,R,Mike Turner,34299
Warren,U.S. Senate,,D,Eric D. Fingerhut,19251
Warren,U.S. Senate,,R,George V. Voinovich,72083
Washington,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,9666
Washington,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,13503
Washington,Judge Of Court Of Appeals (Term Commencing 02/09),6,,Robert Christiansen,13569
Washington,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,7296
Washington,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,17769
Washington,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,10050
Washington,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,12438
Washington,President/Vice President,,,Michael Anthony Peroutka,69
Washington,President/Vice President,,,Michael Badnarik,77
Washington,President/Vice President,,D,John F. Kerry,12538
Washington,President/Vice President,,R,George W. Bush,17532
Washington,State Board Of Education,6,,Adam C. Miller,5261
Washington,State Board Of Education,6,,James Moyer,14250
Washington,State Board Of Education,6,,Michael H. Cochran,1899
Washington,State House,6,D,Scott R. Mccarty,13483
Washington,State House,6,R,Robert E. Latta,15573
Washington,State Senate,6,D,Jason A. Stanton,12546
Washington,State Senate,6,R,Jeff Jacobson,16472
Washington,U.S. House,6,D,Ted Strickland,21497
Washington,U.S. Senate,,D,Eric D. Fingerhut,10149
Washington,U.S. Senate,,R,George V. Voinovich,18876
Wayne,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,14589
Wayne,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,26729
Wayne,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,33117
Wayne,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,24893
Wayne,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,14742
Wayne,President/Vice President,,,Michael Anthony Peroutka,90
Wayne,President/Vice President,,,Michael Badnarik,91
Wayne,President/Vice President,,D,John F. Kerry,19786
Wayne,President/Vice President,,R,George W. Bush,31879
Wayne,State House,16,D,Kevin Kennedy,16497
Wayne,State House,16,R,Sally Conway Kilbane,31386
Wayne,State Senate,16,R,Steve Stivers,39820
Wayne,U.S. House,16,D,Jeff Seemann,13782
Wayne,U.S. House,16,R,Ralph Regula,35512
Wayne,U.S. Senate,,D,Eric D. Fingerhut,14021
Wayne,U.S. Senate,,R,George V. Voinovich,36559
Williams,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,6106
Williams,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,8887
Williams,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,7441
Williams,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,12317
Williams,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,9353
Williams,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5182
Williams,President/Vice President,,,Michael Anthony Peroutka,58
Williams,President/Vice President,,,Michael Badnarik,58
Williams,President/Vice President,,D,John F. Kerry,6481
Williams,President/Vice President,,R,George W. Bush,12040
Williams,State Board Of Education,5,,Colleen D. Grady,2998
Williams,State Board Of Education,5,,Ed Lepisto,4349
Williams,State Board Of Education,5,,Robin C. Hovis,4976
Williams,State House,5,R,Tim Schaffer,14434
Williams,U.S. House,5,D,Robin Weirauch,4906
Williams,U.S. House,5,R,Paul E. Gillmor,12791
Williams,U.S. Senate,,D,Eric D. Fingerhut,4503
Williams,U.S. Senate,,R,George V. Voinovich,13563
Wood,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,23675
Wood,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,27389
Wood,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,23931
Wood,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,41138
Wood,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,31641
Wood,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,17643
Wood,President/Vice President,,,Michael Anthony Peroutka,172
Wood,President/Vice President,,,Michael Badnarik,178
Wood,President/Vice President,,D,John F. Kerry,29401
Wood,President/Vice President,,R,George W. Bush,33592
Wood,State House,5,R,Tim Schaffer,36625
Wood,U.S. House,5,D,Robin Weirauch,23545
Wood,U.S. House,5,R,Paul E. Gillmor,35107
Wood,U.S. Senate,,D,Eric D. Fingerhut,19641
Wood,U.S. Senate,,R,George V. Voinovich,41821
Wyandot,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,2952
Wyandot,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,6185
Wyandot,Judge Of Court Of Appeals (Term Commencing 02/09),4,,Matthew W. Mcfarland,3681
Wyandot,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,3412
Wyandot,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,7883
Wyandot,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,5679
Wyandot,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,3122
Wyandot,President/Vice President,,,Michael Anthony Peroutka,27
Wyandot,President/Vice President,,,Michael Badnarik,54
Wyandot,President/Vice President,,D,John F. Kerry,3707
Wyandot,President/Vice President,,R,George W. Bush,7256
Wyandot,State Board Of Education,5,,Colleen D. Grady,853
Wyandot,State Board Of Education,5,,Ed Lepisto,1084
Wyandot,State Board Of Education,5,,Robin C. Hovis,1519
Wyandot,State House,4,R,John R. Willamowski,3637
Wyandot,State House,5,R,Tim Schaffer,3477
Wyandot,State Senate,4,R,Gary Cates,4250
Wyandot,U.S. House,4,D,Ben Konop,2108
Wyandot,U.S. House,4,R,Michael G. Oxley,3540
Wyandot,U.S. House,5,D,Robin Weirauch,1313
Wyandot,U.S. House,5,R,Paul E. Gillmor,3605
Wyandot,U.S. Senate,,D,Eric D. Fingerhut,2517
Wyandot,U.S. Senate,,R,George V. Voinovich,8297
