county,office,district,party,candidate,votes
Ottawa,Auditor of State,,Libertarian,Robert C. Coogan,880
Ottawa,Auditor of State,,Republican,Keith Faber,9946
Ottawa,Governor,,Democratic,Richard Cordray,7695
Ottawa,Governor,,Green,Constance Gadell-Newton,247
Ottawa,Governor,,Libertarian,Travis M. Irvine,439
Ottawa,Governor,,Republican,Mike DeWine,9880
Ottawa,Secretary of State,,Democratic,Kathleen Clyde,7532
Ottawa,Secretary of State,,Libertarian,Dustin R. Nanna,550
Ottawa,Secretary of State,,Republican,Frank LaRose,9979
Ottawa,Treasurer of State,,Democratic,Rob Richardson,7226
Ottawa,Treasurer of State,,Republican,Robert Sprague,10685
Ottawa,U.S. Senate,,Democratic,Sherrod Brown,9477
Ottawa,U.S. Senate,,Republican,Jim Renacci,8799
Paulding,Attorney General,,Democratic,Steve Dettelbach,1914
Paulding,Attorney General,,Republican,Dave Yost,4860
Paulding,Auditor of State,,Democratic,Zack Space,1872
Paulding,Auditor of State,,Libertarian,Robert C. Coogan,263
Paulding,Auditor of State,,Republican,Keith Faber,4682
Paulding,Governor,,Democratic,Richard Cordray,1965
Paulding,Governor,,Green,Constance Gadell-Newton,76
Paulding,Governor,,Libertarian,Travis M. Irvine,135
Paulding,Governor,,Republican,Mike DeWine,4705
Paulding,Secretary of State,,Democratic,Kathleen Clyde,1980
Paulding,Secretary of State,,Libertarian,Dustin R. Nanna,180
Paulding,Secretary of State,,Republican,Frank LaRose,4684
Paulding,Treasurer of State,,Democratic,Rob Richardson,1966
Paulding,Treasurer of State,,Republican,Robert Sprague,4842
Paulding,U.S. Senate,,Democratic,Sherrod Brown,2232
Paulding,U.S. Senate,,Republican,Jim Renacci,4656
Perry,Attorney General,,Democratic,Steve Dettelbach,3606
Perry,Attorney General,,Republican,Dave Yost,7642
Perry,Auditor of State,,Democratic,Zack Space,4062
Perry,Auditor of State,,Libertarian,Robert C. Coogan,386
Perry,Auditor of State,,Republican,Keith Faber,6986
Perry,Governor,,Democratic,Richard Cordray,3754
Perry,Governor,,Green,Constance Gadell-Newton,160
Perry,Governor,,Libertarian,Travis M. Irvine,260
Perry,Governor,,Republican,Mike DeWine,7418
Perry,Secretary of State,,Democratic,Kathleen Clyde,3706
Perry,Secretary of State,,Libertarian,Dustin R. Nanna,283
Perry,Secretary of State,,Republican,Frank LaRose,7375
Perry,Treasurer of State,,Democratic,Rob Richardson,3706
Perry,Treasurer of State,,Republican,Robert Sprague,7568
Perry,U.S. Senate,,Democratic,Sherrod Brown,4599
Perry,U.S. Senate,,Republican,Jim Renacci,6895
Pickaway,Attorney General,,Democratic,Steve Dettelbach,5872
Pickaway,Attorney General,,Republican,Dave Yost,13876
Pickaway,Auditor of State,,Democratic,Zack Space,6232
Pickaway,Auditor of State,,Libertarian,Robert C. Coogan,653
Pickaway,Auditor of State,,Republican,Keith Faber,12599
Pickaway,Governor,,Democratic,Richard Cordray,6219
Pickaway,Governor,,Green,Constance Gadell-Newton,190
Pickaway,Governor,,Libertarian,Travis M. Irvine,349
Pickaway,Governor,,Republican,Mike DeWine,13230
Pickaway,Secretary of State,,Democratic,Kathleen Clyde,5890
Pickaway,Secretary of State,,Libertarian,Dustin R. Nanna,487
Pickaway,Secretary of State,,Republican,Frank LaRose,13148
Pickaway,Treasurer of State,,Democratic,Rob Richardson,5790
Pickaway,Treasurer of State,,Republican,Robert Sprague,13640
Pickaway,U.S. Senate,,Democratic,Sherrod Brown,7481
Pickaway,U.S. Senate,,Republican,Jim Renacci,12302
Pike,Attorney General,,Democratic,Steve Dettelbach,3260
Pike,Attorney General,,Republican,Dave Yost,5399
Pike,Auditor of State,,Democratic,Zack Space,3399
Pike,Auditor of State,,Libertarian,Robert C. Coogan,249
Pike,Auditor of State,,Republican,Keith Faber,5004
Pike,Governor,,Democratic,Richard Cordray,3237
Pike,Governor,,Green,Constance Gadell-Newton,112
Pike,Governor,,Libertarian,Travis M. Irvine,156
Pike,Governor,,Republican,Mike DeWine,5360
Pike,Secretary of State,,Democratic,Kathleen Clyde,3211
Pike,Secretary of State,,Libertarian,Dustin R. Nanna,181
Pike,Secretary of State,,Republican,Frank LaRose,5217
Pike,Treasurer of State,,Democratic,Rob Richardson,3248
Pike,Treasurer of State,,Republican,Robert Sprague,5335
Pike,U.S. Senate,,Democratic,Sherrod Brown,3900
Pike,U.S. Senate,,Republican,Jim Renacci,4897
Portage,Attorney General,,Democratic,Steve Dettelbach,29358
Portage,Attorney General,,Republican,Dave Yost,30550
Portage,Auditor of State,,Democratic,Zack Space,27146
Portage,Auditor of State,,Libertarian,Robert C. Coogan,2896
Portage,Auditor of State,,Republican,Keith Faber,28389
Portage,Governor,,Democratic,Richard Cordray,28679
Portage,Governor,,Green,Constance Gadell-Newton,967
Portage,Governor,,Libertarian,Travis M. Irvine,1446
Portage,Governor,,Republican,Mike DeWine,29563
Portage,Secretary of State,,Democratic,Kathleen Clyde,30393
Portage,Secretary of State,,Libertarian,Dustin R. Nanna,1366
Portage,Secretary of State,,Republican,Frank LaRose,28396
Portage,Treasurer of State,,Democratic,Rob Richardson,27841
Portage,Treasurer of State,,Republican,Robert Sprague,31029
Portage,U.S. Senate,,Democratic,Sherrod Brown,32303
Portage,U.S. Senate,,Republican,Jim Renacci,28231
Preble,Attorney General,,Democratic,Steve Dettelbach,3807
Preble,Attorney General,,Republican,Dave Yost,11798
Preble,Auditor of State,,Democratic,Zack Space,3393
Preble,Auditor of State,,Libertarian,Robert C. Coogan,688
Preble,Auditor of State,,Republican,Keith Faber,11704
Preble,Governor,,Democratic,Richard Cordray,3678
Preble,Governor,,Green,Constance Gadell-Newton,257
Preble,Governor,,Libertarian,Travis M. Irvine,499
Preble,Governor,,Republican,Mike DeWine,11389
Preble,Secretary of State,,Democratic,Kathleen Clyde,3737
Preble,Secretary of State,,Libertarian,Dustin R. Nanna,489
Preble,Secretary of State,,Republican,Frank LaRose,11517
Preble,Treasurer of State,,Democratic,Rob Richardson,3735
Preble,Treasurer of State,,Republican,Robert Sprague,11875
Preble,U.S. Senate,,Democratic,Sherrod Brown,4942
Preble,U.S. Senate,,Republican,Jim Renacci,10838
Putnam,Attorney General,,Democratic,Steve Dettelbach,2768
Putnam,Attorney General,,Republican,Dave Yost,11859
Putnam,Auditor of State,,Democratic,Zack Space,2367
Putnam,Auditor of State,,Libertarian,Robert C. Coogan,388
Putnam,Auditor of State,,Republican,Keith Faber,11921
Putnam,Governor,,Democratic,Richard Cordray,2672
Putnam,Governor,,Green,Constance Gadell-Newton,119
Putnam,Governor,,Libertarian,Travis M. Irvine,213
Putnam,Governor,,Republican,Mike DeWine,11875
Putnam,Secretary of State,,Democratic,Kathleen Clyde,2603
Putnam,Secretary of State,,Libertarian,Dustin R. Nanna,288
Putnam,Secretary of State,,Republican,Frank LaRose,11724
Putnam,Treasurer of State,,Democratic,Rob Richardson,2724
Putnam,Treasurer of State,,Republican,Robert Sprague,11817
Putnam,U.S. Senate,,Democratic,Sherrod Brown,4369
Putnam,U.S. Senate,,Republican,Jim Renacci,10408
Richland,Attorney General,,Democratic,Steve Dettelbach,15107
Richland,Attorney General,,Republican,Dave Yost,28749
Richland,Auditor of State,,Democratic,Zack Space,14492
Richland,Auditor of State,,Libertarian,Robert C. Coogan,1443
Richland,Auditor of State,,Republican,Keith Faber,27545
Richland,Governor,,Democratic,Richard Cordray,14827
Richland,Governor,,Green,Constance Gadell-Newton,538
Richland,Governor,,Libertarian,Travis M. Irvine,932
Richland,Governor,,Republican,Mike DeWine,28381
Richland,Secretary of State,,Democratic,Kathleen Clyde,14768
Richland,Secretary of State,,Libertarian,Dustin R. Nanna,987
Richland,Secretary of State,,Republican,Frank LaRose,28162
Richland,Treasurer of State,,Democratic,Rob Richardson,14644
Richland,Treasurer of State,,Republican,Robert Sprague,28805
Richland,U.S. Senate,,Democratic,Sherrod Brown,17984
Richland,U.S. Senate,,Republican,Jim Renacci,26499
Ross,Attorney General,,Democratic,Steve Dettelbach,8853
Ross,Attorney General,,Republican,Dave Yost,14308
Ross,Auditor of State,,Democratic,Zack Space,9604
Ross,Auditor of State,,Libertarian,Robert C. Coogan,701
Ross,Auditor of State,,Republican,Keith Faber,12838
Ross,Governor,,Democratic,Richard Cordray,8760
Ross,Governor,,Green,Constance Gadell-Newton,237
Ross,Governor,,Libertarian,Travis M. Irvine,462
Ross,Governor,,Republican,Mike DeWine,13987
Ross,Secretary of State,,Democratic,Kathleen Clyde,8867
Ross,Secretary of State,,Libertarian,Dustin R. Nanna,523
Ross,Secretary of State,,Republican,Frank LaRose,13706
Ross,Treasurer of State,,Democratic,Rob Richardson,8809
Ross,Treasurer of State,,Republican,Robert Sprague,14166
Ross,U.S. Senate,,Democratic,Sherrod Brown,10602
Ross,U.S. Senate,,Republican,Jim Renacci,12738
Sandusky,Attorney General,,Democratic,Steve Dettelbach,8851
Sandusky,Attorney General,,Republican,Dave Yost,13024
Sandusky,Auditor of State,,Democratic,Zack Space,8175
Sandusky,Auditor of State,,Libertarian,Robert C. Coogan,990
Sandusky,Auditor of State,,Republican,Keith Faber,12364
Sandusky,Governor,,Democratic,Richard Cordray,8721
Sandusky,Governor,,Green,Constance Gadell-Newton,383
Sandusky,Governor,,Libertarian,Travis M. Irvine,635
Sandusky,Governor,,Republican,Mike DeWine,12373
Sandusky,Secretary of State,,Democratic,Kathleen Clyde,8523
Sandusky,Secretary of State,,Libertarian,Dustin R. Nanna,712
Sandusky,Secretary of State,,Republican,Frank LaRose,12531
Sandusky,Treasurer of State,,Democratic,Rob Richardson,8281
Sandusky,Treasurer of State,,Republican,Robert Sprague,13226
Sandusky,U.S. Senate,,Democratic,Sherrod Brown,10987
Sandusky,U.S. Senate,,Republican,Jim Renacci,11141
Scioto,Attorney General,,Democratic,Steve Dettelbach,8439
Scioto,Attorney General,,Republican,Dave Yost,14887
Scioto,Auditor of State,,Democratic,Zack Space,8484
Scioto,Auditor of State,,Libertarian,Robert C. Coogan,800
Scioto,Auditor of State,,Republican,Keith Faber,13949
Scioto,Governor,,Democratic,Richard Cordray,8806
Scioto,Governor,,Green,Constance Gadell-Newton,206
Scioto,Governor,,Libertarian,Travis M. Irvine,334
Scioto,Governor,,Republican,Mike DeWine,14499
Scioto,Secretary of State,,Democratic,Kathleen Clyde,8636
Scioto,Secretary of State,,Libertarian,Dustin R. Nanna,492
Scioto,Secretary of State,,Republican,Frank LaRose,14162
Scioto,Treasurer of State,,Democratic,Rob Richardson,8744
Scioto,Treasurer of State,,Republican,Robert Sprague,14267
Scioto,U.S. Senate,,Democratic,Sherrod Brown,10627
Scioto,U.S. Senate,,Republican,Jim Renacci,13014
Seneca,Attorney General,,Democratic,Steve Dettelbach,6589
Seneca,Attorney General,,Republican,Dave Yost,11606
Seneca,Auditor of State,,Democratic,Zack Space,6266
Seneca,Auditor of State,,Libertarian,Robert C. Coogan,785
Seneca,Auditor of State,,Republican,Keith Faber,11408
Seneca,Governor,,Democratic,Richard Cordray,6457
Seneca,Governor,,Green,Constance Gadell-Newton,319
Seneca,Governor,,Libertarian,Travis M. Irvine,449
Seneca,Governor,,Republican,Mike DeWine,11521
Seneca,Secretary of State,,Democratic,Kathleen Clyde,6581
Seneca,Secretary of State,,Libertarian,Dustin R. Nanna,571
Seneca,Secretary of State,,Republican,Frank LaRose,11309
Seneca,Treasurer of State,,Democratic,Rob Richardson,6410
Seneca,Treasurer of State,,Republican,Robert Sprague,11892
Seneca,U.S. Senate,,Democratic,Sherrod Brown,8741
Seneca,U.S. Senate,,Republican,Jim Renacci,9945
Shelby,Attorney General,,Democratic,Steve Dettelbach,3833
Shelby,Attorney General,,Republican,Dave Yost,14657
Shelby,Auditor of State,,Democratic,Zack Space,3320
Shelby,Auditor of State,,Libertarian,Robert C. Coogan,614
Shelby,Auditor of State,,Republican,Keith Faber,14661
Shelby,Governor,,Democratic,Richard Cordray,4032
Shelby,Governor,,Green,Constance Gadell-Newton,229
Shelby,Governor,,Libertarian,Travis M. Irvine,399
Shelby,Governor,,Republican,Mike DeWine,13924
Shelby,Secretary of State,,Democratic,Kathleen Clyde,3757
Shelby,Secretary of State,,Libertarian,Dustin R. Nanna,435
Shelby,Secretary of State,,Republican,Frank LaRose,14315
Shelby,Treasurer of State,,Democratic,Rob Richardson,3719
Shelby,Treasurer of State,,Republican,Robert Sprague,14664
Shelby,U.S. Senate,,Democratic,Sherrod Brown,5183
Shelby,U.S. Senate,,Republican,Jim Renacci,13433
Stark,Attorney General,,Democratic,Steve Dettelbach,61365
Stark,Attorney General,,Republican,Dave Yost,76184
Stark,Auditor of State,,Democratic,Zack Space,59082
Stark,Auditor of State,,Libertarian,Robert C. Coogan,5349
Stark,Auditor of State,,Republican,Keith Faber,72942
Stark,Governor,,Democratic,Richard Cordray,59949
Stark,Governor,,Green,Constance Gadell-Newton,1876
Stark,Governor,,Libertarian,Travis M. Irvine,2807
Stark,Governor,,Republican,Mike DeWine,75121
Stark,Secretary of State,,Democratic,Kathleen Clyde,59284
Stark,Secretary of State,,Libertarian,Dustin R. Nanna,3244
Stark,Secretary of State,,Republican,Frank LaRose,75414
Stark,Treasurer of State,,Democratic,Rob Richardson,59749
Stark,Treasurer of State,,Republican,Robert Sprague,77387
Stark,U.S. Senate,,Democratic,Sherrod Brown,68526
Stark,U.S. Senate,,Republican,Jim Renacci,70588
Summit,Attorney General,,Democratic,Steve Dettelbach,118545
Summit,Attorney General,,Republican,Dave Yost,88968
Summit,Auditor of State,,Democratic,Zack Space,113817
Summit,Auditor of State,,Libertarian,Robert C. Coogan,8727
Summit,Auditor of State,,Republican,Keith Faber,85626
Summit,Governor,,Democratic,Richard Cordray,117744
Summit,Governor,,Green,Constance Gadell-Newton,2508
Summit,Governor,,Libertarian,Travis M. Irvine,3568
Summit,Governor,,Republican,Mike DeWine,88088
Summit,Secretary of State,,Democratic,Kathleen Clyde,114161
Summit,Secretary of State,,Libertarian,Dustin R. Nanna,4554
Summit,Secretary of State,,Republican,Frank LaRose,92227
Summit,Treasurer of State,,Democratic,Rob Richardson,114616
Summit,Treasurer of State,,Republican,Robert Sprague,92858
Summit,U.S. Senate,,Democratic,Sherrod Brown,129479
Summit,U.S. Senate,,Republican,Jim Renacci,83149
Trumbull,Attorney General,,Democratic,Steve Dettelbach,38081
Trumbull,Attorney General,,Republican,Dave Yost,35582
Trumbull,Auditor of State,,Democratic,Zack Space,36760
Trumbull,Auditor of State,,Libertarian,Robert C. Coogan,2795
Trumbull,Auditor of State,,Republican,Keith Faber,33259
Trumbull,Governor,,Democratic,Richard Cordray,38522
Trumbull,Governor,,Green,Constance Gadell-Newton,880
Trumbull,Governor,,Libertarian,Travis M. Irvine,1222
Trumbull,Governor,,Republican,Mike DeWine,34139
Trumbull,Secretary of State,,Democratic,Kathleen Clyde,36127
Trumbull,Secretary of State,,Libertarian,Dustin R. Nanna,1741
Trumbull,Secretary of State,,Republican,Frank LaRose,35666
Trumbull,Treasurer of State,,Democratic,Rob Richardson,37722
Trumbull,Treasurer of State,,Republican,Robert Sprague,35370
Trumbull,U.S. Senate,,Democratic,Sherrod Brown,43381
Trumbull,U.S. Senate,,Republican,Jim Renacci,31482
Tuscarawas,Attorney General,,Democratic,Steve Dettelbach,11959
Tuscarawas,Attorney General,,Republican,Dave Yost,19967
Tuscarawas,Auditor of State,,Democratic,Zack Space,14616
Tuscarawas,Auditor of State,,Libertarian,Robert C. Coogan,940
Tuscarawas,Auditor of State,,Republican,Keith Faber,16724
Tuscarawas,Governor,,Democratic,Richard Cordray,11649
Tuscarawas,Governor,,Green,Constance Gadell-Newton,471
Tuscarawas,Governor,,Libertarian,Travis M. Irvine,753
Tuscarawas,Governor,,Republican,Mike DeWine,19394
Tuscarawas,Secretary of State,,Democratic,Kathleen Clyde,11739
Tuscarawas,Secretary of State,,Libertarian,Dustin R. Nanna,863
Tuscarawas,Secretary of State,,Republican,Frank LaRose,19451
Tuscarawas,Treasurer of State,,Democratic,Rob Richardson,11968
Tuscarawas,Treasurer of State,,Republican,Robert Sprague,19773
Tuscarawas,U.S. Senate,,Democratic,Sherrod Brown,14088
Tuscarawas,U.S. Senate,,Republican,Jim Renacci,18244
Union,Attorney General,,Democratic,Steve Dettelbach,7333
Union,Attorney General,,Republican,Dave Yost,16290
Union,Auditor of State,,Democratic,Zack Space,7394
Union,Auditor of State,,Libertarian,Robert C. Coogan,997
Union,Auditor of State,,Republican,Keith Faber,15053
Union,Governor,,Democratic,Richard Cordray,7598
Union,Governor,,Green,Constance Gadell-Newton,232
Union,Governor,,Libertarian,Travis M. Irvine,553
Union,Governor,,Republican,Mike DeWine,15526
Union,Secretary of State,,Democratic,Kathleen Clyde,7368
Union,Secretary of State,,Libertarian,Dustin R. Nanna,632
Union,Secretary of State,,Republican,Frank LaRose,15532
Union,Treasurer of State,,Democratic,Rob Richardson,7252
Union,Treasurer of State,,Republican,Robert Sprague,16111
Union,U.S. Senate,,Democratic,Sherrod Brown,8964
Union,U.S. Senate,,Republican,Jim Renacci,14747
Van Wert,Attorney General,,Democratic,Steve Dettelbach,2325
Van Wert,Attorney General,,Republican,Dave Yost,8305
Van Wert,Auditor of State,,Democratic,Zack Space,2134
Van Wert,Auditor of State,,Libertarian,Robert C. Coogan,329
Van Wert,Auditor of State,,Republican,Keith Faber,8163
Van Wert,Governor,,Democratic,Richard Cordray,2293
Van Wert,Governor,,Green,Constance Gadell-Newton,100
Van Wert,Governor,,Libertarian,Travis M. Irvine,209
Van Wert,Governor,,Republican,Mike DeWine,8112
Van Wert,Secretary of State,,Democratic,Kathleen Clyde,2318
Van Wert,Secretary of State,,Libertarian,Dustin R. Nanna,243
Van Wert,Secretary of State,,Republican,Frank LaRose,8073
Van Wert,Treasurer of State,,Democratic,Rob Richardson,2413
Van Wert,Treasurer of State,,Republican,Robert Sprague,8140
Van Wert,U.S. Senate,,Democratic,Sherrod Brown,3020
Van Wert,U.S. Senate,,Republican,Jim Renacci,7721
Vinton,Attorney General,,Democratic,Steve Dettelbach,1268
Vinton,Attorney General,,Republican,Dave Yost,2723
Vinton,Auditor of State,,Democratic,Zack Space,1465
Vinton,Auditor of State,,Libertarian,Robert C. Coogan,124
Vinton,Auditor of State,,Republican,Keith Faber,2498
Vinton,Governor,,Democratic,Richard Cordray,1380
Vinton,Governor,,Green,Constance Gadell-Newton,46
Vinton,Governor,,Libertarian,Travis M. Irvine,73
Vinton,Governor,,Republican,Mike DeWine,2561
Vinton,Secretary of State,,Democratic,Kathleen Clyde,1329
Vinton,Secretary of State,,Libertarian,Dustin R. Nanna,102
Vinton,Secretary of State,,Republican,Frank LaRose,2619
Vinton,Treasurer of State,,Democratic,Rob Richardson,1348
Vinton,Treasurer of State,,Republican,Robert Sprague,2668
Vinton,U.S. Senate,,Democratic,Sherrod Brown,1641
Vinton,U.S. Senate,,Republican,Jim Renacci,2467
Warren,Attorney General,,Democratic,Steve Dettelbach,31249
Warren,Attorney General,,Republican,Dave Yost,66103
Warren,Auditor of State,,Democratic,Zack Space,28962
Warren,Auditor of State,,Libertarian,Robert C. Coogan,4002
Warren,Auditor of State,,Republican,Keith Faber,65703
Warren,Governor,,Democratic,Richard Cordray,30720
Warren,Governor,,Green,Constance Gadell-Newton,759
Warren,Governor,,Libertarian,Travis M. Irvine,1850
Warren,Governor,,Republican,Mike DeWine,66190
Warren,Secretary of State,,Democratic,Kathleen Clyde,31200
Warren,Secretary of State,,Libertarian,Dustin R. Nanna,2448
Warren,Secretary of State,,Republican,Frank LaRose,65449
Warren,Treasurer of State,,Democratic,Rob Richardson,30250
Warren,Treasurer of State,,Republican,Robert Sprague,68102
Warren,U.S. Senate,,Democratic,Sherrod Brown,35815
Warren,U.S. Senate,,Republican,Jim Renacci,63757
Washington,Attorney General,,Democratic,Steve Dettelbach,7438
Washington,Attorney General,,Republican,Dave Yost,15372
Washington,Auditor of State,,Democratic,Zack Space,7554
Washington,Auditor of State,,Libertarian,Robert C. Coogan,866
Washington,Auditor of State,,Republican,Keith Faber,14468
Washington,Governor,,Democratic,Richard Cordray,7221
Washington,Governor,,Green,Constance Gadell-Newton,234
Washington,Governor,,Libertarian,Travis M. Irvine,435
Washington,Governor,,Republican,Mike DeWine,15497
Washington,Secretary of State,,Democratic,Kathleen Clyde,7582
Washington,Secretary of State,,Libertarian,Dustin R. Nanna,580
Washington,Secretary of State,,Republican,Frank LaRose,14700
Washington,Treasurer of State,,Democratic,Rob Richardson,7606
Washington,Treasurer of State,,Republican,Robert Sprague,15024
Washington,U.S. Senate,,Democratic,Sherrod Brown,9259
Washington,U.S. Senate,,Republican,Jim Renacci,13908
Wayne,Attorney General,,Democratic,Steve Dettelbach,13592
Wayne,Attorney General,,Republican,Dave Yost,25506
Wayne,Auditor of State,,Democratic,Zack Space,12961
Wayne,Auditor of State,,Libertarian,Robert C. Coogan,1481
Wayne,Auditor of State,,Republican,Keith Faber,24775
Wayne,Governor,,Democratic,Richard Cordray,13470
Wayne,Governor,,Green,Constance Gadell-Newton,485
Wayne,Governor,,Libertarian,Travis M. Irvine,830
Wayne,Governor,,Republican,Mike DeWine,25270
Wayne,Secretary of State,,Democratic,Kathleen Clyde,13206
Wayne,Secretary of State,,Libertarian,Dustin R. Nanna,902
Wayne,Secretary of State,,Republican,Frank LaRose,25513
Wayne,Treasurer of State,,Democratic,Rob Richardson,13199
Wayne,Treasurer of State,,Republican,Robert Sprague,25981
Wayne,U.S. Senate,,Democratic,Sherrod Brown,15495
Wayne,U.S. Senate,,Republican,Jim Renacci,24324
Williams,Attorney General,,Democratic,Steve Dettelbach,3834
Williams,Attorney General,,Republican,Dave Yost,9366
Williams,Auditor of State,,Democratic,Zack Space,3508
Williams,Auditor of State,,Libertarian,Robert C. Coogan,606
Williams,Auditor of State,,Republican,Keith Faber,8939
Williams,Governor,,Democratic,Richard Cordray,3604
Williams,Governor,,Green,Constance Gadell-Newton,181
Williams,Governor,,Libertarian,Travis M. Irvine,307
Williams,Governor,,Republican,Mike DeWine,9323
Williams,Secretary of State,,Democratic,Kathleen Clyde,3718
Williams,Secretary of State,,Libertarian,Dustin R. Nanna,435
Williams,Secretary of State,,Republican,Frank LaRose,8951
Williams,Treasurer of State,,Democratic,Rob Richardson,3714
Williams,Treasurer of State,,Republican,Robert Sprague,9246
Williams,U.S. Senate,,Democratic,Sherrod Brown,5272
Williams,U.S. Senate,,Republican,Jim Renacci,7927
Wood,Attorney General,,Democratic,Steve Dettelbach,23411
Wood,Attorney General,,Republican,Dave Yost,25843
Wood,Auditor of State,,Democratic,Zack Space,21452
Wood,Auditor of State,,Libertarian,Robert C. Coogan,2421
Wood,Auditor of State,,Republican,Keith Faber,24805
Wood,Governor,,Democratic,Richard Cordray,23051
Wood,Governor,,Green,Constance Gadell-Newton,683
Wood,Governor,,Libertarian,Travis M. Irvine,1168
Wood,Governor,,Republican,Mike DeWine,25193
Wood,Secretary of State,,Democratic,Kathleen Clyde,22413
Wood,Secretary of State,,Libertarian,Dustin R. Nanna,1425
Wood,Secretary of State,,Republican,Frank LaRose,25004
Wood,Treasurer of State,,Democratic,Rob Richardson,21863
Wood,Treasurer of State,,Republican,Robert Sprague,26805
Wood,U.S. Senate,,Democratic,Sherrod Brown,27540
Wood,U.S. Senate,,Republican,Jim Renacci,22105
Wyandot,Attorney General,,Democratic,Steve Dettelbach,2335
Wyandot,Attorney General,,Republican,Dave Yost,5711
Wyandot,Auditor of State,,Democratic,Zack Space,2114
Wyandot,Auditor of State,,Libertarian,Robert C. Coogan,334
Wyandot,Auditor of State,,Republican,Keith Faber,5516
Wyandot,Governor,,Democratic,Richard Cordray,2286
Wyandot,Governor,,Green,Constance Gadell-Newton,123
Wyandot,Governor,,Libertarian,Travis M. Irvine,189
Wyandot,Governor,,Republican,Mike DeWine,5565
Wyandot,Secretary of State,,Democratic,Kathleen Clyde,2250
Wyandot,Secretary of State,,Libertarian,Dustin R. Nanna,237
Wyandot,Secretary of State,,Republican,Frank LaRose,5518
Wyandot,Treasurer of State,,Democratic,Rob Richardson,2140
Wyandot,Treasurer of State,,Republican,Robert Sprague,5843
Wyandot,U.S. Senate,,Democratic,Sherrod Brown,3062
Wyandot,U.S. Senate,,Republican,Jim Renacci,5051
