county,office,district,party,candidate,votes
Noble,President/Vice-President,,R,John McCain,3450
Noble,President/Vice-President,,SO,Brian Moore,15
Noble,State Senate,20,D,Rick Shriver,2434
Noble,State Senate,20,GR,Timothy Kettler,261
Noble,State Senate,20,R,Jimmy Stewart,3054
Noble,U.S. House,6,D,Charlie Wilson,3434
Noble,U.S. House,6,GR,Dennis Spisak,284
Noble,U.S. House,6,R,Richard Stobbs,2100
Ottawa,Attorney General,,D,Richard Cordray,12180
Ottawa,Attorney General,,I,Robert Owens,1213
Ottawa,Attorney General,,R,Mike Crites,8008
Ottawa,President/Vice-President,,CP,Chuck Baldwin,57
Ottawa,President/Vice-President,,D,Barack Obama,12049
Ottawa,President/Vice-President,,GR,Cynthia McKinney,28
Ottawa,President/Vice-President,,I,Ralph Nader,194
Ottawa,President/Vice-President,,I,Richard Duncan,14
Ottawa,President/Vice-President,,L,Bob Barr,99
Ottawa,President/Vice-President,,R,John McCain,10618
Ottawa,President/Vice-President,,SO,Brian Moore,9
Ottawa,State House,80,D,Dennis Murray,9194
Ottawa,State House,80,R,Ed Enderle,8005
Ottawa,State House,81,D,Andrew Kashmer,1872
Ottawa,State House,81,R,Jeff Wagner,2665
Ottawa,State Senate,2,D,Jackie Brown,7445
Ottawa,State Senate,2,R,Mark Wagoner,10036
Ottawa,State Senate,26,D,Thomas Kruse,2004
Ottawa,State Senate,26,R,Karen Gillmor,2582
Ottawa,U.S. House,9,D,Marcy Kaptur,15357
Ottawa,U.S. House,9,R,Bradley Leavitt,7338
Paulding,Attorney General,,D,Richard Cordray,4047
Paulding,Attorney General,,I,Robert Owens,543
Paulding,Attorney General,,R,Mike Crites,4301
Paulding,President/Vice-President,,CP,Chuck Baldwin,60
Paulding,President/Vice-President,,D,Barack Obama,4165
Paulding,President/Vice-President,,GR,Cynthia McKinney,25
Paulding,President/Vice-President,,I,Ralph Nader,127
Paulding,President/Vice-President,,I,Richard Duncan,12
Paulding,President/Vice-President,,L,Bob Barr,50
Paulding,President/Vice-President,,R,John McCain,5317
Paulding,President/Vice-President,,SO,Brian Moore,13
Paulding,State House,75,R,Lynn Wachtmann,7098
Paulding,U.S. House,5,D,George Mays,3516
Paulding,U.S. House,5,R,Bob Latta,5819
Perry,Attorney General,,D,Richard Cordray,5025
Perry,Attorney General,,I,Robert Owens,7455
Perry,Attorney General,,R,Mike Crites,722
Perry,President/Vice-President,,CP,Chuck Baldwin,63
Perry,President/Vice-President,,D,Barack Obama,7261
Perry,President/Vice-President,,GR,Cynthia McKinney,40
Perry,President/Vice-President,,I,Ralph Nader,206
Perry,President/Vice-President,,I,Richard Duncan,26
Perry,President/Vice-President,,L,Bob Barr,58
Perry,President/Vice-President,,R,John McCain,7721
Perry,President/Vice-President,,SO,Brian Moore,29
Perry,U.S. House,7,D,Sharen Neuhardt,6820
Perry,U.S. House,7,R,Steve Austria,7455
Pickaway,Attorney General,,D,Richard Cordray,11589
Pickaway,Attorney General,,I,Robert Owens,972
Pickaway,Attorney General,,R,Mike Crites,9371
Pickaway,President/Vice-President,,CP,Chuck Baldwin,51
Pickaway,President/Vice-President,,D,Barack Obama,9077
Pickaway,President/Vice-President,,GR,Cynthia McKinney,38
Pickaway,President/Vice-President,,I,Ralph Nader,210
Pickaway,President/Vice-President,,I,Richard Duncan,21
Pickaway,President/Vice-President,,L,Bob Barr,84
Pickaway,President/Vice-President,,R,John McCain,14228
Pickaway,President/Vice-President,,SO,Brian Moore,17
Pickaway,U.S. House,7,D,Sharen Neuhardt,8654
Pickaway,U.S. House,7,R,Steve Austria,13321
Pike,Attorney General,,D,Richard Cordray,6991
Pike,Attorney General,,I,Robert Owens,571
Pike,Attorney General,,R,Mike Crites,3881
Pike,President/Vice-President,,CP,Chuck Baldwin,41
Pike,President/Vice-President,,D,Barack Obama,6033
Pike,President/Vice-President,,GR,Cynthia McKinney,30
Pike,President/Vice-President,,I,Ralph Nader,143
Pike,President/Vice-President,,I,Richard Duncan,27
Pike,President/Vice-President,,L,Bob Barr,52
Pike,President/Vice-President,,R,John McCain,6162
Pike,President/Vice-President,,SO,Brian Moore,18
Pike,U.S. House,2,D,Victoria Wulsin,6348
Pike,U.S. House,2,I,David Krikorian,753
Pike,U.S. House,2,I,James Condit,4
Pike,U.S. House,2,R,Jean Schmidt,4579
Portage,Attorney General,,D,Richard Cordray,40284
Portage,Attorney General,,I,Robert Owens,4335
Portage,Attorney General,,R,Mike Crites,23828
Portage,President/Vice-President,,CP,Chuck Baldwin,226
Portage,President/Vice-President,,D,Barack Obama,41856
Portage,President/Vice-President,,GR,Cynthia McKinney,155
Portage,President/Vice-President,,I,Ralph Nader,664
Portage,President/Vice-President,,I,Richard Duncan,108
Portage,President/Vice-President,,L,Bob Barr,289
Portage,President/Vice-President,,R,John McCain,34822
Portage,President/Vice-President,,SO,Brian Moore,82
Portage,State House,43,D,Stephen Dyer,10255
Portage,State House,43,R,Judy Jones,7036
Portage,State House,68,D,Kathleen Chandler,34251
Portage,State House,68,R,W. Zeller,18920
Portage,State Senate,28,D,Thomas Sawyer,44272
Portage,State Senate,28,R,James Carr,26430
Portage,U.S. House,14,D,Bill O'Neill,5869
Portage,U.S. House,14,L,David Macko,589
Portage,U.S. House,14,R,Steven LaTourette,9072
Portage,U.S. House,17,D,Tim Ryan,39717
Portage,U.S. House,17,R,Duane Grassell,16959
Preble,Attorney General,,D,Richard Cordray,7795
Preble,Attorney General,,I,Robert Owens,1227
Preble,Attorney General,,R,Mike Crites,10437
Preble,President/Vice-President,,CP,Chuck Baldwin,43
Preble,President/Vice-President,,D,Barack Obama,6999
Preble,President/Vice-President,,GR,Cynthia McKinney,40
Preble,President/Vice-President,,I,Ralph Nader,227
Preble,President/Vice-President,,I,Richard Duncan,18
Preble,President/Vice-President,,L,Bob Barr,105
Preble,President/Vice-President,,R,John McCain,13562
Preble,President/Vice-President,,SO,Brian Moore,8
Preble,State House,77,R,James Zehringer,15104
Preble,State Senate,12,D,Thomas Matthew,6359
Preble,State Senate,12,I,Jack Kaffenberger,731
Preble,State Senate,12,R,Keith Faber,12673
Preble,U.S. House,8,D,Nicholas Von Stein,5914
Preble,U.S. House,8,R,John Boehner,14397
Putnam,Attorney General,,D,Richard Cordray,6287
Putnam,Attorney General,,I,Robert Owens,1129
Putnam,Attorney General,,R,Mike Crites,9295
Putnam,President/Vice-President,,CP,Chuck Baldwin,41
Putnam,President/Vice-President,,D,Barack Obama,5281
Putnam,President/Vice-President,,GR,Cynthia McKinney,23
Putnam,President/Vice-President,,I,Ralph Nader,163
Putnam,President/Vice-President,,I,Richard Duncan,9
Putnam,President/Vice-President,,L,Bob Barr,80
Putnam,President/Vice-President,,R,John McCain,13072
Putnam,President/Vice-President,,SO,Brian Moore,11
Putnam,State House,75,R,Lynn Wachtmann,14675
Putnam,U.S. House,5,D,George Mays,3965
Putnam,U.S. House,5,R,Bob Latta,13963
Richland,Attorney General,,D,Richard Cordray,28120
Richland,Attorney General,,I,Robert Owens,3046
Richland,Attorney General,,R,Mike Crites,23758
Richland,President/Vice-President,,CP,Chuck Baldwin,284
Richland,President/Vice-President,,D,Barack Obama,25727
Richland,President/Vice-President,,GR,Cynthia McKinney,113
Richland,President/Vice-President,,I,Ralph Nader,579
Richland,President/Vice-President,,I,Richard Duncan,76
Richland,President/Vice-President,,L,Bob Barr,238
Richland,President/Vice-President,,R,John McCain,34034
Richland,President/Vice-President,,SO,Brian Moore,71
Richland,State House,73,D,Jay Goyal,30359
Richland,State House,73,R,David Nitzsche,16913
Richland,U.S. House,4,D,Mike Carroll,25248
Richland,U.S. House,4,R,Jim Jordan,31437
Ross,Attorney General,,D,Richard Cordray,16594
Ross,Attorney General,,I,Robert Owens,1196
Ross,Attorney General,,R,Mike Crites,11145
Ross,President/Vice-President,,CP,Chuck Baldwin,67
Ross,President/Vice-President,,D,Barack Obama,14455
Ross,President/Vice-President,,GR,Cynthia McKinney,63
Ross,President/Vice-President,,I,Ralph Nader,289
Ross,President/Vice-President,,I,Richard Duncan,60
Ross,President/Vice-President,,L,Bob Barr,127
Ross,President/Vice-President,,R,John McCain,16759
Ross,President/Vice-President,,SO,Brian Moore,20
Ross,U.S. House,18,D,Zack Space,16170
Ross,U.S. House,18,R,Fred Dailey,9803
Ross,U.S. House,7,D,Sharen Neuhardt,1778
Ross,U.S. House,7,R,Steve Austria,2289
Sandusky,Attorney General,,D,Richard Cordray,15147
Sandusky,Attorney General,,I,Robert Owens,1895
Sandusky,Attorney General,,R,Mike Crites,10628
Sandusky,President/Vice-President,,CP,Chuck Baldwin,83
Sandusky,President/Vice-President,,D,Barack Obama,15601
Sandusky,President/Vice-President,,GR,Cynthia McKinney,51
Sandusky,President/Vice-President,,I,Ralph Nader,299
Sandusky,President/Vice-President,,I,Richard Duncan,12
Sandusky,President/Vice-President,,L,Bob Barr,122
Sandusky,President/Vice-President,,R,John McCain,14190
Sandusky,President/Vice-President,,SO,Brian Moore,15
Sandusky,State House,81,D,Andrew Kashmer,10749
Sandusky,State House,81,R,Jeff Wagner,18183
Sandusky,State Senate,26,D,Thomas Kruse,11207
Sandusky,State Senate,26,R,Karen Gillmor,17965
Sandusky,U.S. House,5,D,George Mays,11705
Sandusky,U.S. House,5,R,Bob Latta,17430
Scioto,Attorney General,,D,Richard Cordray,17511
Scioto,Attorney General,,I,Robert Owens,1396
Scioto,Attorney General,,R,Mike Crites,11527
Scioto,President/Vice-President,,CP,Chuck Baldwin,74
Scioto,President/Vice-President,,D,Barack Obama,14926
Scioto,President/Vice-President,,GR,Cynthia McKinney,46
Scioto,President/Vice-President,,I,Ralph Nader,348
Scioto,President/Vice-President,,I,Richard Duncan,31
Scioto,President/Vice-President,,L,Bob Barr,117
Scioto,President/Vice-President,,R,John McCain,16994
Scioto,President/Vice-President,,SO,Brian Moore,34
Scioto,State Senate,14,D,Gregory Napolitano,14168
Scioto,State Senate,14,L,Margaret Leech,1648
Scioto,State Senate,14,R,Tom Niehaus,14555
Scioto,U.S. House,2,D,Victoria Wulsin,10043
Scioto,U.S. House,2,I,David Krikorian,790
Scioto,U.S. House,2,R,Jean Schmidt,6652
Scioto,U.S. House,6,D,Charlie Wilson,7705
Scioto,U.S. House,6,GR,Dennis Spisak,316
Scioto,U.S. House,6,R,Richard Stobbs,5615
Seneca,Attorney General,,D,Richard Cordray,12668
Seneca,Attorney General,,I,Robert Owens,2428
Seneca,Attorney General,,R,Mike Crites,9921
Seneca,President/Vice-President,,CP,Chuck Baldwin,74
Seneca,President/Vice-President,,D,Barack Obama,13087
Seneca,President/Vice-President,,GR,Cynthia McKinney,47
Seneca,President/Vice-President,,I,Ralph Nader,289
Seneca,President/Vice-President,,I,Richard Duncan,23
Seneca,President/Vice-President,,L,Bob Barr,96
Seneca,President/Vice-President,,R,John McCain,13823
Seneca,President/Vice-President,,SO,Brian Moore,10
Seneca,State House,58,D,Terry Traster,1701
Seneca,State House,58,R,Terry Boose,2682
Seneca,State House,81,D,Andrew Kashmer,7009
Seneca,State House,81,R,Jeff Wagner,14823
Seneca,State Senate,26,D,Thomas Kruse,7335
Seneca,State Senate,26,R,Karen Gillmor,14662
Seneca,U.S. House,5,D,George Mays,9909
Seneca,U.S. House,5,R,Bob Latta,16431
Shelby,Attorney General,,D,Richard Cordray,8697
Shelby,Attorney General,,I,Robert Owens,1333
Shelby,Attorney General,,R,Mike Crites,11586
Shelby,President/Vice-President,,CP,Chuck Baldwin,49
Shelby,President/Vice-President,,D,Barack Obama,7317
Shelby,President/Vice-President,,GR,Cynthia McKinney,46
Shelby,President/Vice-President,,I,Ralph Nader,230
Shelby,President/Vice-President,,I,Richard Duncan,22
Shelby,President/Vice-President,,L,Bob Barr,62
Shelby,President/Vice-President,,R,John McCain,15924
Shelby,President/Vice-President,,SO,Brian Moore,13
Shelby,State House,78,R,John Adams,18716
Shelby,State Senate,12,D,Thomas Matthew,6330
Shelby,State Senate,12,I,Jack Kaffenberger,1066
Shelby,State Senate,12,R,Keith Faber,14694
Shelby,U.S. House,4,D,Mike Carroll,5919
Shelby,U.S. House,4,R,Jim Jordan,17117
Stark,Attorney General,,D,Richard Cordray,98888
Stark,Attorney General,,I,Robert Owens,7873
Stark,Attorney General,,R,Mike Crites,61140
Stark,President/Vice-President,,CP,Chuck Baldwin,660
Stark,President/Vice-President,,D,Barack Obama,96990
Stark,President/Vice-President,,GR,Cynthia McKinney,347
Stark,President/Vice-President,,I,Ralph Nader,1784
Stark,President/Vice-President,,I,Richard Duncan,221
Stark,President/Vice-President,,L,Bob Barr,663
Stark,President/Vice-President,,R,John McCain,86743
Stark,President/Vice-President,,SO,Brian Moore,132
Stark,State House,50,D,Celeste DeHoff,24661
Stark,State House,50,R,Todd Snitchler,31107
Stark,State House,51,R,Scott Oelslager,51418
Stark,State House,52,D,Stephen Slesnick,28365
Stark,State House,52,R,Richard Hart,12981
Stark,State House,61,D,Mark Okey,9339
Stark,State House,61,I,Paul Ray,974
Stark,State House,61,R,Kirk Susany,4929
Stark,U.S. House,16,D,John Boccieri,103980
Stark,U.S. House,16,R,Kirk Schuring,77541
Summit,Attorney General,,D,Richard Cordray,158640
Summit,Attorney General,,I,Robert Owens,10081
Summit,Attorney General,,R,Mike Crites,81362
Summit,President/Vice-President,,CP,Chuck Baldwin,477
Summit,President/Vice-President,,D,Barack Obama,160858
Summit,President/Vice-President,,GR,Cynthia McKinney,321
Summit,President/Vice-President,,I,Ralph Nader,1758
Summit,President/Vice-President,,I,Richard Duncan,95
Summit,President/Vice-President,,L,Bob Barr,806
Summit,President/Vice-President,,R,John McCain,113284
Summit,President/Vice-President,,SO,Brian Moore,76
Summit,State House,41,D,Brian Williams,35240
Summit,State House,41,R,Randy Cole,29820
Summit,State House,42,D,Mike Moran,32739
Summit,State House,42,R,Richard Nero,25858
Summit,State House,43,D,Stephen Dyer,25016
Summit,State House,43,R,Judy Jones,17557
Summit,State House,44,D,Vernon Sykes,37314
Summit,State House,45,D,John Otterman,30229
Summit,State House,45,R,Joe Fazek,12050
Summit,State Senate,28,D,Thomas Sawyer,63896
Summit,State Senate,28,R,James Carr,23634
Summit,U.S. House,13,D,Betty Sutton,89417
Summit,U.S. House,13,R,David Potter,38466
Summit,U.S. House,14,D,Bill O'Neill,29566
Summit,U.S. House,14,L,David Macko,2231
Summit,U.S. House,14,R,Steven LaTourette,37993
Summit,U.S. House,17,D,Tim Ryan,41099
Summit,U.S. House,17,R,Duane Grassell,16392
Trumbull,Attorney General,,D,Richard Cordray,67585
Trumbull,Attorney General,,I,Robert Owens,4214
Trumbull,Attorney General,,R,Mike Crites,24372
Trumbull,President/Vice-President,,CP,Chuck Baldwin,381
Trumbull,President/Vice-President,,D,Barack Obama,64145
Trumbull,President/Vice-President,,GR,Cynthia McKinney,245
Trumbull,President/Vice-President,,I,Ralph Nader,1285
Trumbull,President/Vice-President,,I,Richard Duncan,137
Trumbull,President/Vice-President,,L,Bob Barr,433
Trumbull,President/Vice-President,,R,John McCain,40164
Trumbull,President/Vice-President,,SO,Brian Moore,89
Trumbull,State House,64,D,Tom Letson,31783
Trumbull,State House,64,R,Thomas Montgomery,15290
Trumbull,State House,65,D,Sandra Harwood,33609
Trumbull,State House,65,L,Timothy McNeil,3846
Trumbull,State House,65,R,Lyle Waddell,11383
Trumbull,State Senate,32,D,Capri Cafaro,76962
Trumbull,U.S. House,14,D,Bill O'Neill,1810
Trumbull,U.S. House,14,L,David Macko,200
Trumbull,U.S. House,14,R,Steven LaTourette,2246
Trumbull,U.S. House,17,D,Tim Ryan,80138
Trumbull,U.S. House,17,R,Duane Grassell,19321
Tuscarawas,Attorney General,,D,Richard Cordray,22323
Tuscarawas,Attorney General,,I,Robert Owens,1827
Tuscarawas,Attorney General,,R,Mike Crites,13857
Tuscarawas,President/Vice-President,,CP,Chuck Baldwin,161
Tuscarawas,President/Vice-President,,D,Barack Obama,21498
Tuscarawas,President/Vice-President,,GR,Cynthia McKinney,89
Tuscarawas,President/Vice-President,,I,Ralph Nader,465
Tuscarawas,President/Vice-President,,I,Richard Duncan,60
Tuscarawas,President/Vice-President,,L,Bob Barr,178
Tuscarawas,President/Vice-President,,R,John McCain,20454
Tuscarawas,President/Vice-President,,SO,Brian Moore,45
Tuscarawas,State House,61,D,Mark Okey,4776
Tuscarawas,State House,61,I,Paul Ray,227
Tuscarawas,State House,61,R,Kirk Susany,1658
Tuscarawas,State Senate,30,D,Jason Wilson,18990
Tuscarawas,State Senate,30,R,Tim Ginter,13573
Tuscarawas,U.S. House,18,D,Zack Space,29482
Tuscarawas,U.S. House,18,R,Fred Dailey,12707
Union,Attorney General,,D,Richard Cordray,9277
Union,Attorney General,,I,Robert Owens,1242
Union,Attorney General,,R,Mike Crites,12254
Union,President/Vice-President,,CP,Chuck Baldwin,66
Union,President/Vice-President,,D,Barack Obama,8761
Union,President/Vice-President,,GR,Cynthia McKinney,34
Union,President/Vice-President,,I,Ralph Nader,173
Union,President/Vice-President,,I,Richard Duncan,23
Union,President/Vice-President,,L,Bob Barr,114
Union,President/Vice-President,,R,John McCain,15744
Union,President/Vice-President,,SO,Brian Moore,13
Union,State House,83,R,Dave Burke,19492
Union,State Senate,26,D,Thomas Kruse,8161
Union,State Senate,26,R,Karen Gillmor,15065
Union,U.S. House,15,D,Mary Jo Kilroy,6791
Union,U.S. House,15,I,Don Eckhart,1066
Union,U.S. House,15,L,Mark Noble,1090
Union,U.S. House,15,R,Steve Stivers,14866
Vanwert,Attorney General,,D,Richard Cordray,4767
Vanwert,Attorney General,,I,Robert Owens,1137
Vanwert,Attorney General,,R,Mike Crites,7691
Vanwert,President/Vice-President,,CP,Chuck Baldwin,34
Vanwert,President/Vice-President,,D,Barack Obama,5178
Vanwert,President/Vice-President,,GR,Cynthia McKinney,28
Vanwert,President/Vice-President,,I,Ralph Nader,139
Vanwert,President/Vice-President,,I,Richard Duncan,21
Vanwert,President/Vice-President,,L,Bob Barr,79
Vanwert,President/Vice-President,,R,John McCain,9168
Vanwert,President/Vice-President,,SO,Brian Moore,5
Vanwert,State House,75,R,Lynn Wachtmann,11451
Vanwert,U.S. House,5,D,George Mays,4077
Vanwert,U.S. House,5,R,Bob Latta,10020
Vinton,Attorney General,,D,Richard Cordray,2972
Vinton,Attorney General,,I,Robert Owens,417
Vinton,Attorney General,,R,Mike Crites,1902
Vinton,President/Vice-President,,CP,Chuck Baldwin,8
Vinton,President/Vice-President,,D,Barack Obama,2463
Vinton,President/Vice-President,,GR,Cynthia McKinney,21
Vinton,President/Vice-President,,I,Ralph Nader,94
Vinton,President/Vice-President,,I,Richard Duncan,13
Vinton,President/Vice-President,,L,Bob Barr,21
Vinton,President/Vice-President,,R,John McCain,3021
Vinton,President/Vice-President,,SO,Brian Moore,5
Vinton,U.S. House,18,D,Zack Space,3339
Vinton,U.S. House,18,R,Fred Dailey,2212
Warren,Attorney General,,D,Richard Cordray,32479
Warren,Attorney General,,I,Robert Owens,4999
Warren,Attorney General,,R,Mike Crites,59254
Warren,President/Vice-President,,CP,Chuck Baldwin,162
Warren,President/Vice-President,,D,Barack Obama,33398
Warren,President/Vice-President,,GR,Cynthia McKinney,83
Warren,President/Vice-President,,I,Ralph Nader,488
Warren,President/Vice-President,,I,Richard Duncan,21
Warren,President/Vice-President,,L,Bob Barr,352
Warren,President/Vice-President,,R,John McCain,71691
Warren,President/Vice-President,,SO,Brian Moore,21
Warren,State House,35,R,Ron Maag,27534
Warren,State House,67,R,Shannon Jones,51236
Warren,U.S. House,2,D,Victoria Wulsin,15182
Warren,U.S. House,2,I,David Krikorian,7752
Warren,U.S. House,2,R,Jean Schmidt,26190
Warren,U.S. House,3,D,Jane Mitakides,13425
Warren,U.S. House,3,R,Mike Turner,38084
Washington,Attorney General,,D,Richard Cordray,13064
Washington,Attorney General,,I,Robert Owens,1487
Washington,Attorney General,,R,Mike Crites,12794
Washington,President/Vice-President,,CP,Chuck Baldwin,75
Washington,President/Vice-President,,D,Barack Obama,12368
Washington,President/Vice-President,,GR,Cynthia McKinney,44
Washington,President/Vice-President,,I,Ralph Nader,285
Washington,President/Vice-President,,I,Richard Duncan,31
Washington,President/Vice-President,,L,Bob Barr,91
Washington,President/Vice-President,,R,John McCain,17019
Washington,President/Vice-President,,SO,Brian Moore,18
Washington,State Senate,20,D,Rick Shriver,10991
Washington,State Senate,20,GR,Timothy Kettler,1133
Washington,State Senate,20,R,Jimmy Stewart,16393
Washington,U.S. House,6,D,Charlie Wilson,15212
Washington,U.S. House,6,GR,Dennis Spisak,1314
Washington,U.S. House,6,R,Richard Stobbs,11634
Wayne,Attorney General,,D,Richard Cordray,20644
Wayne,Attorney General,,I,Robert Owens,2554
Wayne,Attorney General,,R,Mike Crites,22877
Wayne,President/Vice-President,,CP,Chuck Baldwin,261
Wayne,President/Vice-President,,D,Barack Obama,21712
Wayne,President/Vice-President,,GR,Cynthia McKinney,108
Wayne,President/Vice-President,,I,Ralph Nader,433
Wayne,President/Vice-President,,I,Richard Duncan,54
Wayne,President/Vice-President,,L,Bob Barr,173
Wayne,President/Vice-President,,R,John McCain,29342
Wayne,President/Vice-President,,SO,Brian Moore,56
Wayne,State House,3,D,Merle Miller,17199
Wayne,State House,3,R,Ron Amstutz,32034
Wayne,State Senate,22,D,James Riley,19165
Wayne,State Senate,22,R,Bob Gibbs,27936
Wayne,U.S. House,16,D,John Boccieri,24944
Wayne,U.S. House,16,R,Kirk Schuring,24743
Williams,Attorney General,,D,Richard Cordray,7257
Williams,Attorney General,,I,Robert Owens,1061
Williams,Attorney General,,R,Mike Crites,8236
Williams,President/Vice-President,,CP,Chuck Baldwin,54
Williams,President/Vice-President,,D,Barack Obama,8174
Williams,President/Vice-President,,GR,Cynthia McKinney,44
Williams,President/Vice-President,,I,Ralph Nader,153
Williams,President/Vice-President,,I,Richard Duncan,15
Williams,President/Vice-President,,L,Bob Barr,64
Williams,President/Vice-President,,R,John McCain,9880
Williams,President/Vice-President,,SO,Brian Moore,13
Williams,State House,74,D,David Pilliod,5822
Williams,State House,74,R,Bruce Goodwin,10747
Williams,U.S. House,5,D,George Mays,5899
Williams,U.S. House,5,R,Bob Latta,11503
Wood,Attorney General,,D,Richard Cordray,31100
Wood,Attorney General,,I,Robert Owens,3344
Wood,Attorney General,,R,Mike Crites,23576
Wood,President/Vice-President,,CP,Chuck Baldwin,129
Wood,President/Vice-President,,D,Barack Obama,34285
Wood,President/Vice-President,,GR,Cynthia McKinney,95
Wood,President/Vice-President,,I,Ralph Nader,513
Wood,President/Vice-President,,I,Richard Duncan,24
Wood,President/Vice-President,,L,Bob Barr,301
Wood,President/Vice-President,,R,John McCain,29648
Wood,President/Vice-President,,SO,Brian Moore,27
Wood,State House,6,D,Jeffery Bretz,22858
Wood,State House,6,R,Randy Gardner,37253
Wood,State Senate,2,D,Jackie Brown,23709
Wood,State Senate,2,R,Mark Wagoner,35987
Wood,U.S. House,5,D,George Mays,23108
Wood,U.S. House,5,R,Bob Latta,37667
Wyandot,Attorney General,,D,Richard Cordray,4552
Wyandot,Attorney General,,I,Robert Owens,644
Wyandot,Attorney General,,R,Mike Crites,4756
Wyandot,President/Vice-President,,CP,Chuck Baldwin,32
Wyandot,President/Vice-President,,D,Barack Obama,4461
Wyandot,President/Vice-President,,GR,Cynthia McKinney,18
Wyandot,President/Vice-President,,I,Ralph Nader,134
Wyandot,President/Vice-President,,I,Richard Duncan,13
Wyandot,President/Vice-President,,L,Bob Barr,39
Wyandot,President/Vice-President,,R,John McCain,6270
Wyandot,President/Vice-President,,SO,Brian Moore,10
Wyandot,State House,82,D,Wanda Sharrock,2512
Wyandot,State House,82,I,Mark Smith,699
Wyandot,State House,82,R,Jeffrey McClain,7366
Wyandot,State Senate,26,D,Thomas Kruse,3373
Wyandot,State Senate,26,R,Karen Gillmor,7006
Wyandot,U.S. House,4,D,Mike Carroll,1821
Wyandot,U.S. House,4,R,Jim Jordan,3640
Wyandot,U.S. House,5,D,George Mays,1611
Wyandot,U.S. House,5,R,Bob Latta,3251
