county,office,district,party,candidate,votes
Noble,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,1140
Noble,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,4650
Noble,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,1193
Noble,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,4550
Noble,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,1138
Noble,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,4573
Noble,President/Vice President,,,Peter Sonski and Lauren Onak,10
Noble,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,19
Noble,President/Vice President,,D,Kamala D. Harris and Tim Walz,1069
Noble,President/Vice President,,L,Chase Oliver and Mike ter Maat,13
Noble,President/Vice President,,R,Donald J. Trump and JD Vance,5050
Noble,U.S. House,6,D,Michael L. Kripchak,1110
Noble,U.S. House,6,R,Michael A. Rulli,4623
Noble,U.S. Senate,,D,Sherrod Brown,1316
Noble,U.S. Senate,,L,Don Kissick,202
Noble,U.S. Senate,,R,Bernie Moreno,4555
Ottawa,Judge of the Court of Appeals (Term Commencing 02/09/2025),6,R,Gene A. Zmuda,17605
Ottawa,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,8652
Ottawa,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,14306
Ottawa,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,8778
Ottawa,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,13913
Ottawa,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,8719
Ottawa,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,13988
Ottawa,President/Vice President,,,Peter Sonski and Lauren Onak,45
Ottawa,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,66
Ottawa,President/Vice President,,D,Kamala D. Harris and Tim Walz,8866
Ottawa,President/Vice President,,L,Chase Oliver and Mike ter Maat,107
Ottawa,President/Vice President,,R,Donald J. Trump and JD Vance,14872
Ottawa,U.S. House,9,D,Marcy Kaptur,9451
Ottawa,U.S. House,9,L,Tom Pruss,858
Ottawa,U.S. House,9,R,Derek Merrin,13385
Ottawa,U.S. Senate,,D,Sherrod Brown,9460
Ottawa,U.S. Senate,,L,Don Kissick,920
Ottawa,U.S. Senate,,R,Bernie Moreno,13317
Paulding,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,7355
Paulding,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,1953
Paulding,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,6677
Paulding,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,2133
Paulding,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,6779
Paulding,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,2047
Paulding,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,6858
Paulding,President/Vice President,,,Peter Sonski and Lauren Onak,15
Paulding,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,35
Paulding,President/Vice President,,D,Kamala D. Harris and Tim Walz,1987
Paulding,President/Vice President,,L,Chase Oliver and Mike ter Maat,36
Paulding,President/Vice President,,R,Donald J. Trump and JD Vance,7203
Paulding,U.S. House,5,D,Keith Mundy,1799
Paulding,U.S. House,5,R,Bob Latta,7327
Paulding,U.S. Senate,,D,Sherrod Brown,2056
Paulding,U.S. Senate,,L,Don Kissick,456
Paulding,U.S. Senate,,R,Bernie Moreno,6678
Perry,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,13289
Perry,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,12942
Perry,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,12805
Perry,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,3998
Perry,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,12145
Perry,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,4094
Perry,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,11974
Perry,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,4017
Perry,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,12014
Perry,President/Vice President,,,Peter Sonski and Lauren Onak,22
Perry,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,47
Perry,President/Vice President,,D,Kamala D. Harris and Tim Walz,3800
Perry,President/Vice President,,L,Chase Oliver and Mike ter Maat,60
Perry,President/Vice President,,R,Donald J. Trump and JD Vance,13062
Perry,U.S. House,12,D,Jerrad Christian,3543
Perry,U.S. House,12,R,Troy Balderson,12880
Perry,U.S. Senate,,D,Sherrod Brown,4492
Perry,U.S. Senate,,L,Don Kissick,654
Perry,U.S. Senate,,R,Bernie Moreno,11626
Pickaway,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,23237
Pickaway,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,23393
Pickaway,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,7386
Pickaway,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,20992
Pickaway,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,7585
Pickaway,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,20586
Pickaway,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,7450
Pickaway,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,20747
Pickaway,President/Vice President,,,Peter Sonski and Lauren Onak,41
Pickaway,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,94
Pickaway,President/Vice President,,D,Kamala D. Harris and Tim Walz,7397
Pickaway,President/Vice President,,L,Chase Oliver and Mike ter Maat,136
Pickaway,President/Vice President,,R,Donald J. Trump and JD Vance,21607
Pickaway,U.S. House,2,D,Samantha Meadows,7297
Pickaway,U.S. House,2,R,David J. Taylor,20874
Pickaway,U.S. Senate,,D,Sherrod Brown,8452
Pickaway,U.S. Senate,,L,Don Kissick,985
Pickaway,U.S. Senate,,R,Bernie Moreno,19613
Pike,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,8755
Pike,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,8664
Pike,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,3085
Pike,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,8516
Pike,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,3091
Pike,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,8435
Pike,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,3067
Pike,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,8496
Pike,President/Vice President,,,Peter Sonski and Lauren Onak,8
Pike,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,31
Pike,President/Vice President,,D,Kamala D. Harris and Tim Walz,2793
Pike,President/Vice President,,L,Chase Oliver and Mike ter Maat,34
Pike,President/Vice President,,R,Donald J. Trump and JD Vance,9352
Pike,U.S. House,2,D,Samantha Meadows,2986
Pike,U.S. House,2,R,David J. Taylor,8620
Pike,U.S. Senate,,D,Sherrod Brown,3364
Pike,U.S. Senate,,L,Don Kissick,415
Pike,U.S. Senate,,R,Bernie Moreno,8264
Portage,Judge of the Court of Appeals (Term Commencing 02/09/2025),11,R,John J. Eklund,53305
Portage,Judge of the Court of Appeals (Term Commencing 02/10/2025),11,R,Scott Lynch,51805
Portage,Judge of the Court of Appeals (Unexpired Term Ending 02/09/2027),11,R,Robert J. Patton,51505
Portage,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,33968
Portage,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,44213
Portage,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,35171
Portage,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,43412
Portage,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,34647
Portage,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,43365
Portage,President/Vice President,,,Peter Sonski and Lauren Onak,128
Portage,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,215
Portage,President/Vice President,,D,Kamala D. Harris and Tim Walz,34759
Portage,President/Vice President,,L,Chase Oliver and Mike ter Maat,398
Portage,President/Vice President,,R,Donald J. Trump and JD Vance,47681
Portage,U.S. House,13,D,Emilia Sykes,589
Portage,U.S. House,13,R,Kevin Coughlin,1021
Portage,U.S. House,14,D,Brian Bob Kenderes,30593
Portage,U.S. House,14,R,David P. Joyce,46449
Portage,U.S. Senate,,D,Sherrod Brown,37082
Portage,U.S. Senate,,L,Don Kissick,2991
Portage,U.S. Senate,,R,Bernie Moreno,42163
Preble,Judge of the Court of Appeals (Term Commencing 02/09/2025),12,R,Melena Siebert,17927
Preble,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,4385
Preble,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,16703
Preble,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,4431
Preble,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,16535
Preble,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,4405
Preble,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,16483
Preble,President/Vice President,,,Peter Sonski and Lauren Onak,16
Preble,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,47
Preble,President/Vice President,,D,Kamala D. Harris and Tim Walz,4343
Preble,President/Vice President,,L,Chase Oliver and Mike ter Maat,101
Preble,President/Vice President,,R,Donald J. Trump and JD Vance,17146
Preble,U.S. House,8,D,Vanessa Enoch,4241
Preble,U.S. House,8,R,Warren Davidson,16976
Preble,U.S. Senate,,D,Sherrod Brown,4940
Preble,U.S. Senate,,L,Don Kissick,781
Preble,U.S. Senate,,R,Bernie Moreno,15806
Putnam,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,16612
Putnam,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,3029
Putnam,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,16086
Putnam,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,3074
Putnam,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,15854
Putnam,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,3005
Putnam,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,15769
Putnam,President/Vice President,,,Peter Sonski and Lauren Onak,42
Putnam,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,47
Putnam,President/Vice President,,D,Kamala D. Harris and Tim Walz,2996
Putnam,President/Vice President,,L,Chase Oliver and Mike ter Maat,93
Putnam,President/Vice President,,R,Donald J. Trump and JD Vance,16576
Putnam,U.S. House,5,D,Keith Mundy,2272
Putnam,U.S. House,5,R,Bob Latta,17232
Putnam,U.S. Senate,,D,Sherrod Brown,3573
Putnam,U.S. Senate,,L,Don Kissick,549
Putnam,U.S. Senate,,R,Bernie Moreno,15582
Richland,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,44691
Richland,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,43057
Richland,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,43068
Richland,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,16435
Richland,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,39118
Richland,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,17114
Richland,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,38087
Richland,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,16515
Richland,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,38481
Richland,President/Vice President,,,Peter Sonski and Lauren Onak,103
Richland,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,132
Richland,President/Vice President,,D,Kamala D. Harris and Tim Walz,16591
Richland,President/Vice President,,L,Chase Oliver and Mike ter Maat,234
Richland,President/Vice President,,R,Donald J. Trump and JD Vance,41298
Richland,U.S. House,4,D,Tamie Wilson,16785
Richland,U.S. House,4,R,Jim Jordan,40088
Richland,U.S. Senate,,D,Sherrod Brown,18488
Richland,U.S. Senate,,L,Don Kissick,1887
Richland,U.S. Senate,,R,Bernie Moreno,37368
Ross,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,24710
Ross,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,24758
Ross,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,9860
Ross,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,21485
Ross,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,10162
Ross,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,21534
Ross,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,9984
Ross,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,21469
Ross,President/Vice President,,,Peter Sonski and Lauren Onak,43
Ross,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,107
Ross,President/Vice President,,D,Kamala D. Harris and Tim Walz,9846
Ross,President/Vice President,,L,Chase Oliver and Mike ter Maat,133
Ross,President/Vice President,,R,Donald J. Trump and JD Vance,22801
Ross,U.S. House,2,D,Samantha Meadows,9869
Ross,U.S. House,2,R,David J. Taylor,21890
Ross,U.S. Senate,,D,Sherrod Brown,11125
Ross,U.S. Senate,,L,Don Kissick,1160
Ross,U.S. Senate,,R,Bernie Moreno,20402
Sandusky,Judge of the Court of Appeals (Term Commencing 02/09/2025),6,R,Gene A. Zmuda,21348
Sandusky,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,9337
Sandusky,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,17871
Sandusky,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,10158
Sandusky,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,18033
Sandusky,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,9939
Sandusky,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,17961
Sandusky,President/Vice President,,,Peter Sonski and Lauren Onak,35
Sandusky,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,84
Sandusky,President/Vice President,,D,Kamala D. Harris and Tim Walz,10139
Sandusky,President/Vice President,,L,Chase Oliver and Mike ter Maat,144
Sandusky,President/Vice President,,R,Donald J. Trump and JD Vance,19311
Sandusky,U.S. House,9,D,Marcy Kaptur,10729
Sandusky,U.S. House,9,L,Tom Pruss,1368
Sandusky,U.S. House,9,R,Derek Merrin,17234
Sandusky,U.S. Senate,,D,Sherrod Brown,10782
Sandusky,U.S. Senate,,L,Don Kissick,1522
Sandusky,U.S. Senate,,R,Bernie Moreno,16951
Scioto,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,24428
Scioto,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,24109
Scioto,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,8431
Scioto,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,21116
Scioto,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,8661
Scioto,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,20765
Scioto,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,8373
Scioto,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,21033
Scioto,President/Vice President,,,Peter Sonski and Lauren Onak,26
Scioto,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,59
Scioto,President/Vice President,,D,Kamala D. Harris and Tim Walz,8021
Scioto,President/Vice President,,L,Chase Oliver and Mike ter Maat,95
Scioto,President/Vice President,,R,Donald J. Trump and JD Vance,22978
Scioto,U.S. House,2,D,Samantha Meadows,8314
Scioto,U.S. House,2,R,David J. Taylor,21414
Scioto,U.S. Senate,,D,Sherrod Brown,8935
Scioto,U.S. Senate,,L,Don Kissick,1075
Scioto,U.S. Senate,,R,Bernie Moreno,20509
Seneca,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,20523
Seneca,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,7699
Seneca,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,16931
Seneca,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,7885
Seneca,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,16543
Seneca,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,7805
Seneca,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,16610
Seneca,President/Vice President,,,Peter Sonski and Lauren Onak,61
Seneca,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,66
Seneca,President/Vice President,,D,Kamala D. Harris and Tim Walz,7765
Seneca,President/Vice President,,L,Chase Oliver and Mike ter Maat,129
Seneca,President/Vice President,,R,Donald J. Trump and JD Vance,17241
Seneca,U.S. House,5,D,Keith Mundy,6495
Seneca,U.S. House,5,R,Bob Latta,18361
Seneca,U.S. Senate,,D,Sherrod Brown,8509
Seneca,U.S. Senate,,L,Don Kissick,1161
Seneca,U.S. Senate,,R,Bernie Moreno,15420
Shelby,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,20693
Shelby,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,4094
Shelby,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,19221
Shelby,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,4437
Shelby,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,19721
Shelby,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,4379
Shelby,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,19509
Shelby,President/Vice President,,,Peter Sonski and Lauren Onak,42
Shelby,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,52
Shelby,President/Vice President,,D,Kamala D. Harris and Tim Walz,4350
Shelby,President/Vice President,,L,Chase Oliver and Mike ter Maat,104
Shelby,President/Vice President,,R,Donald J. Trump and JD Vance,20740
Shelby,U.S. House,15,D,Adam Miller,2911
Shelby,U.S. House,15,R,Mike Carey,11933
Shelby,U.S. House,4,D,Tamie Wilson,1304
Shelby,U.S. House,4,R,Jim Jordan,8525
Shelby,U.S. Senate,,D,Sherrod Brown,4927
Shelby,U.S. Senate,,L,Don Kissick,865
Shelby,U.S. Senate,,R,Bernie Moreno,19275
Stark,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,132856
Stark,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,130868
Stark,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,130652
Stark,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,69213
Stark,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,107606
Stark,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,71229
Stark,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,104007
Stark,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,70294
Stark,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,105272
Stark,President/Vice President,,,Peter Sonski and Lauren Onak,312
Stark,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,471
Stark,President/Vice President,,D,Kamala D. Harris and Tim Walz,71090
Stark,President/Vice President,,L,Chase Oliver and Mike ter Maat,807
Stark,President/Vice President,,R,Donald J. Trump and JD Vance,111478
Stark,U.S. House,13,D,Emilia Sykes,50852
Stark,U.S. House,13,R,Kevin Coughlin,66666
Stark,U.S. House,6,D,Michael L. Kripchak,20705
Stark,U.S. House,6,R,Michael A. Rulli,40073
Stark,U.S. Senate,,D,Sherrod Brown,75434
Stark,U.S. Senate,,L,Don Kissick,6931
Stark,U.S. Senate,,R,Bernie Moreno,99365
Summit,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,D,Steve Elliott,135103
Summit,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,R,Jennifer Hensal,121132
Summit,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,140683
Summit,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,120951
Summit,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,142826
Summit,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,116783
Summit,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,143259
Summit,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,117140
Summit,President/Vice President,,,Peter Sonski and Lauren Onak,565
Summit,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,587
Summit,President/Vice President,,D,Kamala D. Harris and Tim Walz,145005
Summit,President/Vice President,,L,Chase Oliver and Mike ter Maat,1346
Summit,President/Vice President,,R,Donald J. Trump and JD Vance,125910
Summit,U.S. House,13,D,Emilia Sykes,146025
Summit,U.S. House,13,R,Kevin Coughlin,121237
Summit,U.S. Senate,,D,Sherrod Brown,150517
Summit,U.S. Senate,,L,Don Kissick,9145
Summit,U.S. Senate,,R,Bernie Moreno,111573
Trumbull,Judge of the Court of Appeals (Term Commencing 02/09/2025),11,R,John J. Eklund,60228
Trumbull,Judge of the Court of Appeals (Term Commencing 02/10/2025),11,R,Scott Lynch,59248
Trumbull,Judge of the Court of Appeals (Unexpired Term Ending 02/09/2027),11,R,Robert J. Patton,58099
Trumbull,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,40864
Trumbull,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,51666
Trumbull,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,41619
Trumbull,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,49223
Trumbull,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,40707
Trumbull,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,49822
Trumbull,President/Vice President,,,Peter Sonski and Lauren Onak,118
Trumbull,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,252
Trumbull,President/Vice President,,D,Kamala D. Harris and Tim Walz,39758
Trumbull,President/Vice President,,L,Chase Oliver and Mike ter Maat,403
Trumbull,President/Vice President,,R,Donald J. Trump and JD Vance,55983
Trumbull,U.S. House,14,D,Brian Bob Kenderes,36991
Trumbull,U.S. House,14,R,David P. Joyce,54766
Trumbull,U.S. Senate,,D,Sherrod Brown,43178
Trumbull,U.S. Senate,,L,Don Kissick,3716
Trumbull,U.S. Senate,,R,Bernie Moreno,48755
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,32812
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,31985
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,31757
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,12472
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,29070
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,12842
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,28111
Tuscarawas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,12428
Tuscarawas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,28389
Tuscarawas,President/Vice President,,,Peter Sonski and Lauren Onak,48
Tuscarawas,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,106
Tuscarawas,President/Vice President,,D,Kamala D. Harris and Tim Walz,12032
Tuscarawas,President/Vice President,,L,Chase Oliver and Mike ter Maat,181
Tuscarawas,President/Vice President,,R,Donald J. Trump and JD Vance,30652
Tuscarawas,U.S. House,12,D,Jerrad Christian,2605
Tuscarawas,U.S. House,12,R,Troy Balderson,9753
Tuscarawas,U.S. House,6,D,Michael L. Kripchak,9652
Tuscarawas,U.S. House,6,R,Michael A. Rulli,18946
Tuscarawas,U.S. Senate,,D,Sherrod Brown,13501
Tuscarawas,U.S. Senate,,L,Don Kissick,1739
Tuscarawas,U.S. Senate,,R,Bernie Moreno,27395
Union,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,27359
Union,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,12175
Union,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,23790
Union,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,12433
Union,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,23191
Union,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,12421
Union,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,23630
Union,President/Vice President,,,Peter Sonski and Lauren Onak,59
Union,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,72
Union,President/Vice President,,D,Kamala D. Harris and Tim Walz,12934
Union,President/Vice President,,L,Chase Oliver and Mike ter Maat,241
Union,President/Vice President,,R,Donald J. Trump and JD Vance,23982
Union,U.S. House,4,D,Tamie Wilson,12474
Union,U.S. House,4,R,Jim Jordan,23781
Union,U.S. Senate,,D,Sherrod Brown,13719
Union,U.S. Senate,,L,Don Kissick,1311
Union,U.S. Senate,,R,Bernie Moreno,21926
Van Wert,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,12667
